,Survived,TicketSuffix,Age Fare,Age TicketSuffix,Fare^2,Fare OrdinalFare,Fare TicketSuffix,Parch TicketSuffix,Pclass TicketSuffix,SibSp TicketSuffix,OrdinalEmbarked TicketSuffix,OrdinalTitle TicketSuffix,OrdinalFare TicketSuffix,HasCabin TicketSuffix,TicketSuffix^2,TicketSuffix Male,TicketSuffix FamilySize,TicketSuffix IsAlone,TicketSuffix OrdinalAge,TicketSuffix Embarked_C,TicketSuffix Embarked_Q,TicketSuffix Embarked_S,TicketSuffix Title_Master.,TicketSuffix Title_Miss.,TicketSuffix Title_Mr.,TicketSuffix Title_Mrs.,TicketSuffix Title_Rare.,TicketSuffix Floor_B,TicketSuffix Floor_C,TicketSuffix Floor_D,TicketSuffix Floor_E,TicketSuffix Floor_F,TicketSuffix Floor_G,TicketSuffix Floor_Missing,TicketSuffix Floor_T,TicketSuffix TicketPrefix_A/4,TicketSuffix TicketPrefix_A/4.,TicketSuffix TicketPrefix_A/5,TicketSuffix TicketPrefix_A4.,TicketSuffix TicketPrefix_C.A.,TicketSuffix TicketPrefix_C.A./SOTON,TicketSuffix TicketPrefix_F.C.C.,TicketSuffix TicketPrefix_Fa,TicketSuffix TicketPrefix_Missing,TicketSuffix TicketPrefix_PC,TicketSuffix TicketPrefix_S.O.C.,TicketSuffix TicketPrefix_SO/C,TicketSuffix TicketPrefix_SOTON/O.Q.,TicketSuffix TicketPrefix_SOTON/O2,TicketSuffix TicketPrefix_SOTON/OQ,TicketSuffix TicketPrefix_STON/O2.
776,0.0,0.12353493693163259,0.010693218883214287,0.11511388197423818,0.0002288259041068936,0.0037817481416245646,0.02412352888956357,0.0,0.1235349369316326,0.0,0.37060481079489777,0.03088375414944951,0.030883953316275945,0.9771101975026525,0.015260880642702443,0.12353493693163259,0.0,0.12353493693163259,0.12353581326510377,0.0,0.9720429289085097,0.0,0.0,0.0,0.12353493693163259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12353569376435287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0.0,0.11149102139510407,0.006394056924659998,0.05067852136423099,0.00034383413686821473,0.009271382540756998,0.026687803887055408,0.0,0.11149102139510408,0.0,0.11149102139510407,0.027872773323574036,0.05574590614565851,0.0,0.012430247851723556,0.11149102139510407,0.0,0.11149102139510407,0.0445967249165268,0.0,0.0,0.11149102139510407,0.0,0.0,0.11149102139510407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11149102139510407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114917044411727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,1.0,0.003858683262626813,0.05823655894524929,0.0016662753801163918,0.031603864896796896,0.17777475888549785,0.00885538967441503,0.0,0.0012862277542089377,0.0009646776588489648,0.007717366525253626,0.0028940143132832365,0.003858710635395859,0.0305205867950706,1.4889436521276307e-05,0.0,0.000643121342438818,0.0,0.0007717421270791718,0.03426426460819571,0.0,0.0,0.0,0.0,0.0,0.0038586857510443154,0.0,0.10519514767932489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038587069027226665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0013336269720251107,0.006612800977345735,0.0006062034605833935,0.00036776204020193135,0.009588561417151316,0.00033015377510636805,0.0,0.0013336269720251107,0.00033340910813063574,0.0013336269720251107,0.0006668139160323928,0.0006668182162612715,0.0,1.7785609005128654e-06,0.0,0.0002222737421514959,0.0,0.0005334545730090172,0.0,0.0,0.0013336269720251107,0.0,0.0013336278320647856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013336269720251107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001333635142446808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1.0,0.008499614841049786,0.028874214954517256,0.006374809795603026,0.002575422454547514,0.038061465167318204,0.005568291112527757,0.003399870054283775,0.005666409894033191,0.0,0.008499614841049786,0.006374715241760351,0.006374756351782079,0.0,7.224345244619378e-05,0.0,0.0028332378351612337,0.0,0.00679974010856755,0.0,0.0,0.008499614841049786,0.0,0.0,0.0,0.008499620322347134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008499614841049786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008499666913660022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.10159973972347876,0.004955814778251279,0.03925505245521342,0.0002858829646759405,0.008454036974663947,0.02217610050198359,0.0,0.10159973972347877,0.0,0.10159973972347876,0.02539995131097615,0.050800230226405424,0.0,0.01032250711187863,0.10159973972347876,0.0,0.10159973972347876,0.020320092090562167,0.0,0.0,0.10159973972347876,0.0,0.0,0.10159973972347876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10159973972347876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10160036217093618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,1.0,0.07430165958526651,0.021874405268573677,0.04221750544989516,0.002575422454547514,0.038061465167318204,0.048676708115823544,0.014860437333436515,0.049534439723511015,0.0,0.07430165958526651,0.055726280626121505,0.05572664000038694,0.0,0.005520736617124828,0.0,0.012383753681140149,0.0,0.02972087466687303,0.0,0.0,0.07430165958526651,0.0,0.0,0.0,0.07430170750149534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07430165958526651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743021147919355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0.0,0.10434018837803423,0.008295447536466787,0.08062775710083957,0.0002002524301289256,0.0035377643905520123,0.019060705057512613,0.0,0.10434018837803424,0.0,0.10434018837803423,0.02608506391643545,0.026085232136897653,0.0,0.01088687491076367,0.10434018837803423,0.0,0.10434018837803423,0.08347274283807248,0.0,0.0,0.10434018837803423,0.0,0.0,0.10434018837803423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10434018837803423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10434082761476002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,1.0,0.0022819337720071825,0.005367642523596157,0.0011409845453586903,0.0002002524301289256,0.0035377643905520123,0.0004168601501026501,0.0,0.002281933772007183,0.0,0.0022819337720071825,0.00114096762179914,0.0005704874899034113,0.0,5.2072217398269295e-06,0.0,0.0,0.0022819337720071825,0.0009127799838454581,0.0,0.0,0.0022819337720071825,0.0,0.00228193524359828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022819337720071825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,1.0,0.004362340257380977,0.006183726104769867,0.0006940194188543172,0.0026251879217258083,0.03842744079392703,0.0028853478822975305,0.0017449484811989829,0.0029082268382539848,0.0,0.004362340257380977,0.0021811715353003487,0.0032717784022480933,0.0,1.903001252116673e-05,0.0,0.0014541302986303616,0.0,0.0008724742405994914,0.0,0.0,0.004362340257380977,0.0,0.0043623430706006975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004362340257380977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991875923190545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1.0,0.11942345784065285,0.011214839316541813,0.11671109471638869,0.0002288259041068936,0.0037817481416245646,0.02332065168661509,0.0,0.11942345784065286,0.0,0.35827037352195856,0.05971176742768794,0.029856076252017305,0.0,0.014261962282618192,0.0,0.0,0.11942345784065285,0.1194243050080692,0.0,0.939691480184706,0.0,0.0,0.11942353485537588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11942345784065285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11942418948453197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,1.0,0.010676754424007607,0.009893961767631786,0.0019412581225181165,0.005145368326582585,0.07173122281533045,0.009886576591772502,0.002135366032576714,0.007117836282671738,0.0026692075407208924,0.010676754424007607,0.010676761309315566,0.01067683016288357,0.0,0.00011399308503056602,0.010676754424007607,0.003558959453636524,0.0,0.002135366032576714,0.0,0.0,0.010676754424007607,0.010676761309315566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010676754424007607,0.0,0.0,0.0,0.0,0.0,0.6640062566426695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.07876589203876934,0.008127182880554681,0.04117371718714911,0.00042003006747612934,0.010247317545047208,0.0208389980040469,0.0,0.052510594692512895,0.0,0.07876589203876934,0.09845742854240863,0.039383225394552926,0.0,0.006204065748663067,0.07876589203876934,0.0,0.07876589203876934,0.03150658031564234,0.0,0.0,0.07876589203876934,0.0,0.0,0.0,0.0,0.9745742087603879,0.0,0.0,0.0,0.0,0.0,0.0,0.07876589203876934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07876637459541135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,0.005665012638179199,0.20216503036692438,0.005278843478706181,0.081790025656731,0.2859895551532101,0.0209145970877063,0.0,0.0018883375460597332,0.0014162632061767747,0.011330025276358398,0.004248762218607268,0.005665052824707099,0.04480790418672979,3.209236819073005e-05,0.0,0.0009441797330414969,0.0,0.005665052824707098,0.05030407494788923,0.0,0.0,0.0,0.0,0.0,0.005665016291476358,0.0,0.15443917018284106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891897978717414,0.0,0.0,0.0,0.0,0.0,0.0
66,1.0,0.00947823134494152,0.010247317545047208,0.006247112802123026,0.00042003006747612934,0.010247317545047208,0.002507644349179863,0.0,0.00631882089662768,0.0,0.00947823134494152,0.007108678093002485,0.004739149290860754,0.07496888517097854,8.983686942823194e-05,0.0,0.0,0.00947823134494152,0.005686979149032904,0.0,0.0,0.00947823134494152,0.0,0.0,0.0,0.009478237457336646,0.0,0.0,0.0,0.0,0.0,0.07672510773358808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5894679848396736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,0.0,0.12642596677476053,0.004063591440277342,0.043100428478559175,0.0002468843396609694,0.007856276784536194,0.025643748084763118,0.0,0.12642596677476053,0.0,0.12642596677476053,0.06321302415265782,0.06321343180832524,0.0,0.015983525074932853,0.0,0.0,0.12642596677476053,0.02528537272333009,0.0,0.0,0.12642596677476053,0.0,0.12642604830531565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12642596677476053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12642604830531565,0.0,0.0,0.0
256,1.0,0.005670171736717014,0.06663280374119367,0.0032217383505678716,0.02389748210842148,0.15458810467956932,0.011315421410255936,0.0,0.0018900572455723382,0.0,0.011340343473434027,0.004252631545005909,0.005670211959842582,0.0,3.215084752386444e-05,0.0,0.0,0.005670171736717014,0.0022680847839370325,0.05034988661612113,0.0,0.0,0.0,0.0,0.0,0.005670175393341212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005670171736717014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900906480490963,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.9999929062395104,0.009349204944116346,0.15909224285577644,0.006000801585815698,0.07746484096553544,0.9999999999999999,0.19999999999999998,0.9999929062395105,1.0,0.9999929062395104,0.999993551122669,1.0,0.0,0.9999858125293425,0.9999929062395104,0.833337095219685,0.0,0.19999999999999998,0.0,0.0,0.9999929062395104,0.999993551122669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999929062395104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999990326630979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.9999929062395104,0.021369611300837362,0.3636394122417747,0.006000801585815698,0.07746484096553544,0.9999999999999999,0.19999999999999998,0.9999929062395105,1.0,0.9999929062395104,0.24999838778066724,1.0,0.0,0.9999858125293425,0.9999929062395104,0.833337095219685,0.0,0.19999999999999998,0.0,0.0,0.9999929062395104,0.0,0.0,0.9999929062395104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999929062395104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999990326630979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,0.0,0.1119143899188635,0.004209981690920872,0.010174192916160802,0.0037264596124161557,0.045783550888764485,0.08819268973655695,0.04476607352734906,0.1119143899188635,0.11191518381837265,0.1119143899188635,0.11191446209108073,0.0839363878637795,0.0,0.012524830670911417,0.1119143899188635,0.11191568903301571,0.0,0.02238303676367453,0.0,0.0,0.1119143899188635,0.11191446209108073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119143899188635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11191507555868543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0023431980671437327,0.007140310673630184,0.0012248724928115204,0.00032421606585950817,0.00900300041457719,0.00054465903645306,0.0,0.0023431980671437327,0.0,0.0023431980671437327,0.0005857998945608556,0.0011716073446737573,0.0,5.490577181866126e-06,0.0023431980671437327,0.0,0.0023431980671437327,0.0009372858757390058,0.0,0.0,0.0023431980671437327,0.0,0.0,0.0023431980671437327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023431980671437327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002343212422669476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1.0,0.9999877471409726,0.012801575021792964,0.5454563042653595,0.0009571066088573415,0.023202854726999747,0.39936801833595215,0.0,0.9999877471409727,0.24999871021621614,0.9999877471409726,0.7499912940156032,0.7499961306486485,0.0,0.999975494432078,0.0,0.16666655918419948,0.0,0.39999793634594577,0.0,0.0,0.9999877471409726,0.0,0.0,0.0,0.9999883920208041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999877471409726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995163309251
694,0.0,0.03669408835020735,0.05360911937359672,0.05003816766034104,0.002685535098767277,0.038866611545857625,0.0245476524519672,0.0,0.01223136278340245,0.0,0.03669408835020735,0.045867640017218506,0.027520761488346,0.0,0.0013464561198528225,0.03669408835020735,0.0,0.03669408835020735,0.03669434865112799,0.0,0.0,0.03669408835020735,0.0,0.0,0.0,0.0,0.45401773781074084,0.0,0.0,0.0,0.0,0.0,0.0,0.03669408835020735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669431315533045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1.0,0.036598967470916385,0.04072004673072946,0.01829976696636119,0.011524634504447087,0.10735285047192313,0.050720188732943955,0.007319845419413503,0.012199655823638796,0.0,0.036598967470916385,0.01829949553657078,0.03659922709706752,0.28948267771158087,0.001339484419937196,0.0,0.0060998987192711655,0.0,0.014639690838827006,0.0,0.0,0.036598967470916385,0.0,0.03659899107314156,0.0,0.0,0.0,0.0,0.0,0.0,0.28948267771158087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03659919169328456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,1.0,0.07420589381865833,0.0052498572644576825,0.00674609475845357,0.005794700522731907,0.07612293033463641,0.07292095467409074,0.014841284044246032,0.04947059587910556,0.037103210110615084,0.07420589381865833,0.03710297083656449,0.07420642022123017,0.5869378927609565,0.005506514677425995,0.0,0.037103377604286746,0.0,0.014841284044246032,0.0,0.0,0.07420589381865833,0.0,0.07420594167312898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600687511256235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742063484386215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,1.0,0.0005162322974400876,0.0494324810068914,0.0003050510789439596,0.01216001491192726,0.11027245763075773,0.0007348702619313474,0.0,0.0005162322974400876,0.0,0.0005162322974400876,0.0001290581575879909,0.0005162359594943403,0.0,2.6649578492027103e-07,0.0005162322974400876,0.0,0.0005162322974400876,0.00030974157569660415,0.0,0.0,0.0005162322974400876,0.0,0.0,0.0005162322974400876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005162322974400876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005162354601202465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.9999864573663382,0.0052750969628444985,0.5000009673459478,0.00019340670198837078,0.003476768452783874,0.17952640129644595,0.0,0.9999864573663383,0.0,0.9999864573663382,0.24999677556133448,0.24999838777027017,0.0,0.9999729149160794,0.9999864573663382,0.0,0.9999864573663382,0.39999742043243225,0.0,0.0,0.9999864573663382,0.0,0.0,0.9999864573663382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999864573663382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999938735250512
156,1.0,0.011559927604949767,0.004163971403408267,0.004203675099685733,0.000227840800789155,0.0037735990843387416,0.00225252339674766,0.0,0.011559927604949768,0.0,0.034679782814849305,0.005779967529902639,0.0028900024022222976,0.0,0.0001336319262316797,0.0,0.0,0.011559927604949767,0.002312001921777838,0.0,0.09096006495154006,0.0,0.0,0.011559935059805277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011559927604949767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011559998426465306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.00682709958382197,0.005001666896987327,0.0031808569917082916,0.0002002524301289256,0.0035377643905520123,0.0012471640466473663,0.0,0.0068270995838219705,0.0,0.00682709958382197,0.0017067759966336862,0.0017067870034937018,0.0,4.660928872742212e-05,0.00682709958382197,0.0,0.00682709958382197,0.0027308592055899227,0.0,0.0,0.00682709958382197,0.0,0.0,0.00682709958382197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00682709958382197,0.0,0.0,0.0,0.9999055489964581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0.0,0.03645225560624728,0.04020683953019754,0.03728129297452694,0.002685535098767277,0.038866611545857625,0.024385870911202916,0.0,0.012150751868749095,0.0,0.03645225560624728,0.04556534889232471,0.02733938564373915,0.28832224761282954,0.0013287669387831865,0.03645225560624728,0.0,0.03645225560624728,0.0364525141916522,0.0,0.0,0.03645225560624728,0.0,0.0,0.0,0.0,0.45102552952112696,0.9937587904360057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03645247892979005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,1.0,0.004353634278598415,0.13379979055492525,0.005046336017464288,0.02315402522735518,0.15216446768991498,0.008551920247793868,0.0,0.0014512114261994718,0.0010884162906140823,0.004353634278598415,0.003265227814652817,0.004353665162456329,0.034435444380967926,1.895413143178714e-05,0.0,0.0007256141360080991,0.0,0.004353665162456328,0.0,0.0,0.004353634278598415,0.0,0.0,0.0,0.0043536370862037556,0.0,0.0,0.0,0.054290746206242115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004353660950995358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1.0,0.11841098475260671,0.007824306499912892,0.040368005953222846,0.0009153036164275744,0.02269048884974739,0.046245878007806565,0.0,0.11841098475260672,0.029602956184432636,0.35523295425782014,0.059205530557199126,0.0888088685532979,0.0,0.014021161310082061,0.0,0.01973539321332056,0.0,0.023682364947546105,0.0,0.9317247678489877,0.0,0.0,0.11841106111439825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11841098475260671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11841171019360282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.0,0.005726599376974363,0.10041807844078268,0.0028633440053087945,0.07008651067585665,0.2647385704347907,0.019570975273435747,0.0,0.0019088664589914544,0.0,0.011453198753948726,0.0014316507674970134,0.005726640000386935,0.0,3.279394042436316e-05,0.005726599376974363,0.0,0.005726599376974363,0.002290656000154774,0.05085095173740752,0.0,0.0,0.0,0.0,0.005726599376974363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005726599376974363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999436968639153,0.0,0.0,0.0,0.0,0.0,0.0
668,0.0,0.0011401607768570577,0.011648962128795045,0.0011142652777415838,0.0002468843396609694,0.007856276784536194,0.00023126574772364906,0.0,0.001140160776857058,0.0,0.0011401607768570577,0.0002850403780331892,0.0005700844324709517,0.0,1.2999665970832897e-06,0.0011401607768570577,0.0,0.0011401607768570577,0.0011401688649419033,0.0,0.0,0.0011401607768570577,0.0,0.0,0.0011401607768570577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011401607768570577,0.0,0.0,0.0,0.16698937426210153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,0.11260603156658928,0.008502938048965123,0.08189656322211093,0.00023751665056905133,0.0038528938034373215,0.022403049102487575,0.0,0.1126060315665893,0.0,0.11260603156658928,0.028151526046209432,0.02815170759311836,0.0,0.012680118345175705,0.11260603156658928,0.0,0.11260603156658928,0.09008546429797874,0.0,0.0,0.11260603156658928,0.0,0.0,0.11260603156658928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11260603156658928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11260672144373099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,1.0,0.0057249871586812955,0.603448275862069,0.004554037542227216,1.0,1.0,0.07390485411574257,0.0,0.0019083290528937654,0.0,0.011449974317362591,0.0014312477126638217,0.005725027770657097,0.04528227780951604,3.277547796706574e-05,0.0057249871586812955,0.0,0.0057249871586812955,0.004580022216525677,0.050836635591085054,0.0,0.0,0.0,0.0,0.0057249871586812955,0.0,0.0,0.15607419127988748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996621811834919,0.0,0.0,0.0,0.0,0.0,0.0
820,1.0,0.004110834203662509,0.16362055140893111,0.004858333798196803,0.03330619371785208,0.18249984580226933,0.009684805660241524,0.0008221726730285252,0.0013702780678875029,0.0010277158412856566,0.004110834203662509,0.0030831276410167945,0.004110863365142626,0.03251499632743002,1.6898957850001572e-05,0.0,0.0013702939742211901,0.0,0.0041108633651426255,0.0,0.0,0.004110834203662509,0.0,0.0,0.0,0.00411083685468906,0.0,0.11206926863572433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004110859388552793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0008473819348360712,0.011062980464581137,0.0008762835178408933,0.00019887376000948863,0.003525565202998384,0.00015426464024877184,0.0,0.0008473819348360713,0.0,0.0016947638696721424,0.0002118456203255716,0.00021184698650080047,0.0,7.180561434865238e-07,0.0008473819348360712,0.0,0.0008473819348360712,0.0008473879460032019,0.0075245665070893565,0.0,0.0,0.0,0.0,0.0008473819348360712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008473819348360712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008473871262935713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0006913192040671753,0.014204902252099921,0.000141408389451368,0.008380066546223752,0.09154270340242172,0.0008169600169438996,0.0002765296432619277,0.0006913192040671754,0.000864155135193524,0.0006913192040671753,0.0006913196498904498,0.0006913241081548192,0.0,4.779222419120728e-07,0.0006913192040671753,0.000806548433803107,0.0,0.00013826482163096384,0.0,0.0,0.0006913192040671753,0.0006913196498904498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006913192040671753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0,0.10669950862810863,0.004107919081230826,0.03880042184491105,0.00022174803607262193,0.003722801667365436,0.020511185280347642,0.0,0.10669950862810865,0.0,0.3200985258843259,0.05334978871865644,0.026675066383559126,0.0,0.011384785141479831,0.0,0.0,0.10669950862810863,0.0213400531068473,0.0,0.8395722332166236,0.0,0.0,0.10669957743731288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10669950862810863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1067001623191322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,0.0,0.112613770214396,0.010628672561206403,0.10237773927089494,0.00023751665056905133,0.0038528938034373215,0.022404588711906263,0.0,0.11261377021439602,0.0,0.112613770214396,0.028153460709408752,0.028153642268794167,0.0,0.012681861241900787,0.112613770214396,0.0,0.112613770214396,0.09009165526014133,0.0,0.0,0.112613770214396,0.0,0.0,0.112613770214396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112613770214396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11261446013894828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.11149134383876269,0.008951679694523998,0.07095013510451836,0.00034383413686821473,0.009271382540756998,0.026687881070966885,0.0,0.11149134383876269,0.0,0.11149134383876269,0.027872853934540674,0.0557460673686315,0.0,0.01243031975097321,0.11149134383876269,0.0,0.11149134383876269,0.06689528084235778,0.0,0.0,0.11149134383876269,0.0,0.0,0.11149134383876269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11149134383876269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11149202688680676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,0.0,0.005677910384523736,0.11828326194469735,0.009162224472392665,0.009336538129204288,0.09662576327876685,0.007082391311843783,0.0,0.0018926367948412454,0.0,0.011355820769047472,0.0014194785115346233,0.0056779506625458075,0.0,3.2238666334682484e-05,0.005677910384523736,0.0,0.005677910384523736,0.0056779506625458075,0.050418604118468976,0.0,0.0,0.0,0.0,0.005677910384523736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005677910384523736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914419233151286,0.0,0.0,0.0,0.0,0.0,0.0
