1stFlrSF|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
974|logSalePrice|1|1|11.45|11.45|11.45|11.45|11.45|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.45|11.45|0.0|11.45|11.45|0.0|0.0|-3.0
975|logSalePrice|3|1|12.38|12.38|12.38|12.38||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.38|12.38|0.0|12.38|12.38|0.0|0.0|-3.0
976|logSalePrice|6|3|35.9|11.97|11.97|11.98||3|50.0|0.03|0.18|0|0.0|0|0.0|3|50.0|3|50.0|3|11.78|12.14|0.37|11.88|12.06|0.18|-0.16|-1.5
977|logSalePrice|1|1|12.09|12.09|12.09|12.09|12.09|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.09|12.09|0.0|12.09|12.09|0.0|0.0|-3.0
978|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
979|logSalePrice|3|3|35.91|11.97|11.97|11.88|12.42|1|33.33|0.17|0.41|0|0.0|0|0.0|3|100.0|0|0.0|3|11.61|12.42|0.81|11.75|12.15|0.41|0.37|-1.5
980|logSalePrice|6|5|59.95|11.99|11.99|11.82|11.81|1|16.67|0.08|0.27|0|0.0|0|0.0|5|83.33|1|16.67|5|11.76|12.37|0.62|11.81|12.19|0.38|0.55|-1.47
981|logSalePrice|3|2|23.94|11.97|11.97|11.97||1|33.33|0.02|0.14|0|0.0|0|0.0|2|66.67|1|33.33|2|11.87|12.07|0.2|11.92|12.02|0.1|0.0|-2.0
982|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
983|logSalePrice|4|3|35.89|11.96|11.96|11.98|11.98|1|25.0|0.01|0.11|0|0.0|0|0.0|3|75.0|1|25.0|3|11.85|12.06|0.21|11.92|12.02|0.1|-0.33|-1.5
984|logSalePrice|6|1|11.67|11.67|11.67|11.67||5|83.33|||0|0.0|0|0.0|1|16.67|5|83.33|1|11.67|11.67|0.0|11.67|11.67|0.0|0.0|-3.0
985|logSalePrice|3|1|11.92|11.92|11.92|11.92||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.92|11.92|0.0|11.92|11.92|0.0|0.0|-3.0
986|logSalePrice|3|1|11.53|11.53|11.53|11.53||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.53|11.53|0.0|11.53|11.53|0.0|0.0|-3.0
988|logSalePrice|11|5|59.07|11.81|11.81|11.76||6|54.55|0.03|0.19|0|0.0|0|0.0|5|45.45|6|54.55|5|11.64|12.1|0.47|11.69|11.88|0.2|0.7|-0.88
989|logSalePrice|1|1|11.8|11.8|11.8|11.8|11.8|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.8|11.8|0.0|11.8|11.8|0.0|0.0|-3.0
990|logSalePrice|9|6|71.3|11.88|11.88|11.86||3|33.33|0.02|0.16|0|0.0|0|0.0|6|66.67|3|33.33|6|11.72|12.15|0.42|11.77|11.94|0.17|0.72|-0.59
991|logSalePrice|2|1|12.45|12.45|12.45|12.45|12.45|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.45|12.45|0.0|12.45|12.45|0.0|0.0|-3.0
992|logSalePrice|5|1|12.37|12.37|12.37|12.37||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|12.37|12.37|0.0|12.37|12.37|0.0|0.0|-3.0
993|logSalePrice|3|2|24.53|12.27|12.27|12.27|12.31|1|33.33|0.0|0.06|0|0.0|0|0.0|2|66.67|1|33.33|2|12.22|12.31|0.09|12.24|12.29|0.04|0.0|-2.0
994|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
995|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
996|logSalePrice|3|2|23.49|11.74|11.74|11.74|11.9|1|33.33|0.05|0.22|0|0.0|0|0.0|2|66.67|1|33.33|2|11.59|11.9|0.31|11.67|11.82|0.15|0.0|-2.0
997|logSalePrice|3|3|35.89|11.96|11.96|11.81|11.65|1|33.33|0.16|0.41|0|0.0|0|0.0|3|100.0|0|0.0|3|11.65|12.42|0.77|11.73|12.12|0.38|0.58|-1.5
998|logSalePrice|2|1|11.96|11.96|11.96|11.96||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
999|logSalePrice|4|3|35.7|11.9|11.9|11.81|12.09|1|25.0|0.03|0.17|0|0.0|0|0.0|3|75.0|1|25.0|3|11.79|12.09|0.3|11.8|11.95|0.15|0.7|-1.5
1000|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1001|logSalePrice|5|2|23.55|11.78|11.78|11.78||3|60.0|0.02|0.15|0|0.0|0|0.0|2|40.0|3|60.0|2|11.67|11.88|0.21|11.72|11.83|0.11|0.0|-2.0
1002|logSalePrice|2|2|23.33|11.67|11.66|11.67|11.91|1|50.0|0.12|0.34|0|0.0|0|0.0|2|100.0|0|0.0|2|11.42|11.91|0.48|11.55|11.79|0.24|-0.0|-2.0
1003|logSalePrice|1|1|11.87|11.87|11.87|11.87|11.87|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.87|11.87|0.0|11.87|11.87|0.0|0.0|-3.0
1004|logSalePrice|4|4|48.05|12.01|12.01|11.94|11.81|1|25.0|0.05|0.23|0|0.0|0|0.0|4|100.0|0|0.0|4|11.81|12.35|0.53|11.89|12.07|0.18|0.87|-0.86
1005|logSalePrice|5|3|36.32|12.11|12.1|12.32||2|40.0|0.16|0.39|0|0.0|0|0.0|3|60.0|2|40.0|3|11.65|12.35|0.69|11.99|12.33|0.35|-0.7|-1.5
1006|logSalePrice|3|3|36.12|12.04|12.03|12.27|12.27|1|33.33|0.44|0.66|0|0.0|0|0.0|3|100.0|0|0.0|3|11.29|12.56|1.27|11.78|12.41|0.63|-0.56|-1.5
1007|logSalePrice|2|1|12.1|12.1|12.1|12.1|12.1|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
1008|logSalePrice|11|3|35.17|11.72|11.72|11.81||8|72.73|0.03|0.17|0|0.0|0|0.0|3|27.27|8|72.73|3|11.53|11.83|0.3|11.67|11.82|0.15|-0.7|-1.5
1009|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1010|logSalePrice|1|1|12.21|12.21|12.21|12.21|12.21|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
1012|logSalePrice|4|2|23.7|11.85|11.85|11.85||2|50.0|0.06|0.24|0|0.0|0|0.0|2|50.0|2|50.0|2|11.68|12.01|0.33|11.77|11.93|0.17|-0.0|-2.0
1013|logSalePrice|2|1|11.35|11.35|11.35|11.35|11.35|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.35|11.35|0.0|11.35|11.35|0.0|0.0|-3.0
1014|logSalePrice|5|2|23.64|11.82|11.81|11.82||3|60.0|0.26|0.51|0|0.0|0|0.0|2|40.0|3|60.0|2|11.46|12.18|0.72|11.64|12.0|0.36|0.0|-2.0
1015|logSalePrice|1|1|11.39|11.39|11.39|11.39|11.39|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.39|11.39|0.0|11.39|11.39|0.0|0.0|-3.0
1016|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1017|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1019|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1020|logSalePrice|6|2|24.57|12.28|12.28|12.28||4|66.67|0.04|0.21|0|0.0|0|0.0|2|33.33|4|66.67|2|12.14|12.43|0.29|12.21|12.36|0.15|0.0|-2.0
1021|logSalePrice|1|1|11.85|11.85|11.85|11.85|11.85|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.85|11.85|0.0|11.85|11.85|0.0|0.0|-3.0
1022|logSalePrice|6|4|47.8|11.95|11.94|12.02||2|33.33|0.23|0.48|0|0.0|0|0.0|4|66.67|2|33.33|4|11.35|12.4|1.05|11.67|12.31|0.64|-0.32|-1.5
1024|logSalePrice|5|1|11.78|11.78|11.78|11.78||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|11.78|11.78|0.0|11.78|11.78|0.0|0.0|-3.0
1025|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1026|logSalePrice|6|4|48.04|12.01|12.01|11.93||2|33.33|0.09|0.29|0|0.0|0|0.0|4|66.67|2|33.33|4|11.75|12.43|0.68|11.86|12.08|0.21|0.85|-0.85
1027|logSalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1028|logSalePrice|2|2|23.8|11.9|11.9|11.9|11.65|1|50.0|0.12|0.35|0|0.0|0|0.0|2|100.0|0|0.0|2|11.65|12.15|0.5|11.78|12.03|0.25|0.0|-2.0
1029|logSalePrice|2|1|11.68|11.68|11.68|11.68|11.68|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.68|11.68|0.0|11.68|11.68|0.0|0.0|-3.0
1030|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1031|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1032|logSalePrice|5|3|35.44|11.81|11.81|11.85||2|40.0|0.01|0.11|0|0.0|0|0.0|3|60.0|2|40.0|3|11.69|11.9|0.22|11.77|11.88|0.11|-0.52|-1.5
1033|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1034|logSalePrice|5|1|12.04|12.04|12.04|12.04||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|12.04|12.04|0.0|12.04|12.04|0.0|0.0|-3.0
1035|logSalePrice|2|1|11.4|11.4|11.4|11.4|11.4|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.4|11.4|0.0|11.4|11.4|0.0|0.0|-3.0
1036|logSalePrice|3|1|11.8|11.8|11.8|11.8||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.8|11.8|0.0|11.8|11.8|0.0|0.0|-3.0
1037|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1038|logSalePrice|2|1|12.53|12.53|12.53|12.53|12.53|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.53|12.53|0.0|12.53|12.53|0.0|0.0|-3.0
1039|logSalePrice|1|1|11.79|11.79|11.79|11.79|11.79|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.79|11.79|0.0|11.79|11.79|0.0|0.0|-3.0
1040|logSalePrice|28|16|187.39|11.71|11.71|11.76||12|42.86|0.05|0.22|0|0.0|0|0.0|16|57.14|12|42.86|16|11.38|12.19|0.81|11.56|11.81|0.24|0.17|-0.34
1041|logSalePrice|3|2|23.8|11.9|11.9|11.9||1|33.33|0.06|0.24|0|0.0|0|0.0|2|66.67|1|33.33|2|11.73|12.07|0.34|11.82|11.99|0.17|0.0|-2.0
1042|logSalePrice|2|1|11.91|11.91|11.91|11.91|11.91|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.91|11.91|0.0|11.91|11.91|0.0|0.0|-3.0
1043|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1044|logSalePrice|5|1|10.93|10.93|10.93|10.93||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|10.93|10.93|0.0|10.93|10.93|0.0|0.0|-3.0
1045|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1047|logSalePrice|1|1|11.51|11.51|11.51|11.51|11.51|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.51|11.51|0.0|11.51|11.51|0.0|0.0|-3.0
1048|logSalePrice|5|4|46.79|11.7|11.7|11.72|11.81|1|20.0|0.03|0.16|0|0.0|0|0.0|4|80.0|1|20.0|4|11.5|11.85|0.35|11.6|11.82|0.22|-0.31|-1.54
1049|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1050|logSalePrice|5|3|35.38|11.79|11.79|11.79||2|40.0|0.0|0.03|0|0.0|0|0.0|3|60.0|2|40.0|3|11.77|11.82|0.06|11.78|11.81|0.03|0.35|-1.5
1051|logSalePrice|3|1|11.95|11.95|11.95|11.95||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.95|11.95|0.0|11.95|11.95|0.0|0.0|-3.0
1052|logSalePrice|7|3|35.89|11.96|11.96|11.95||4|57.14|0.02|0.13|0|0.0|0|0.0|3|42.86|4|57.14|3|11.84|12.1|0.26|11.89|12.02|0.13|0.16|-1.5
1053|logSalePrice|5|4|48.48|12.12|12.12|12.08|12.24|1|20.0|0.07|0.26|0|0.0|0|0.0|4|80.0|1|20.0|4|11.89|12.43|0.54|11.91|12.29|0.38|0.24|-1.67
1054|logSalePrice|4|2|23.76|11.88|11.88|11.88||2|50.0|0.0|0.07|0|0.0|0|0.0|2|50.0|2|50.0|2|11.83|11.93|0.09|11.85|11.9|0.05|0.0|-2.0
1055|logSalePrice|8|2|24.72|12.36|12.36|12.36||6|75.0|0.09|0.3|0|0.0|0|0.0|2|25.0|6|75.0|2|12.15|12.57|0.42|12.25|12.46|0.21|0.0|-2.0
1056|logSalePrice|7|6|70.89|11.82|11.82|11.85|11.84|1|14.29|0.01|0.12|0|0.0|0|0.0|6|85.71|1|14.29|6|11.58|11.88|0.3|11.84|11.87|0.03|-1.7|1.05
1057|logSalePrice|5|4|48.02|12.0|12.0|12.04|11.6|1|20.0|0.13|0.37|0|0.0|0|0.0|4|80.0|1|20.0|4|11.6|12.33|0.73|11.74|12.31|0.56|-0.13|-1.82
1058|logSalePrice|3|1|12.52|12.52|12.52|12.52||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.52|12.52|0.0|12.52|12.52|0.0|0.0|-3.0
1059|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1060|logSalePrice|5|3|35.82|11.94|11.94|11.94||2|40.0|0.03|0.16|0|0.0|0|0.0|3|60.0|2|40.0|3|11.77|12.1|0.33|11.86|12.02|0.16|-0.04|-1.5
1061|logSalePrice|2|1|12.15|12.15|12.15|12.15|12.15|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
1062|logSalePrice|3|2|24.27|12.13|12.13|12.13|12.37|1|33.33|0.11|0.34|0|0.0|0|0.0|2|66.67|1|33.33|2|11.9|12.37|0.47|12.02|12.25|0.24|0.0|-2.0
1063|logSalePrice|1|1|11.76|11.76|11.76|11.76|11.76|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.76|11.76|0.0|11.76|11.76|0.0|0.0|-3.0
1064|logSalePrice|5|1|12.38|12.38|12.38|12.38||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|12.38|12.38|0.0|12.38|12.38|0.0|0.0|-3.0
1065|logSalePrice|3|2|24.03|12.01|12.01|12.01|12.28|1|33.33|0.14|0.38|0|0.0|0|0.0|2|66.67|1|33.33|2|11.75|12.28|0.53|11.88|12.15|0.27|0.0|-2.0
1067|logSalePrice|2|2|23.62|11.81|11.81|11.81|11.86|1|50.0|0.01|0.07|0|0.0|0|0.0|2|100.0|0|0.0|2|11.76|11.86|0.1|11.78|11.83|0.05|0.0|-2.0
1068|logSalePrice|4|1|11.95|11.95|11.95|11.95||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|11.95|11.95|0.0|11.95|11.95|0.0|0.0|-3.0
1069|logSalePrice|3|2|23.61|11.8|11.8|11.8|11.76|1|33.33|0.0|0.07|0|0.0|0|0.0|2|66.67|1|33.33|2|11.76|11.85|0.09|11.78|11.83|0.05|-0.0|-2.0
1070|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1071|logSalePrice|1|1|12.54|12.54|12.54|12.54|12.54|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.54|12.54|0.0|12.54|12.54|0.0|0.0|-3.0
1072|logSalePrice|12|5|59.71|11.94|11.94|11.88||7|58.33|0.05|0.22|0|0.0|0|0.0|5|41.67|7|58.33|5|11.75|12.32|0.57|11.85|11.9|0.06|1.22|-0.06
1073|logSalePrice|6|2|23.55|11.78|11.77|11.78||4|66.67|0.07|0.26|0|0.0|0|0.0|2|33.33|4|66.67|2|11.59|11.96|0.36|11.69|11.87|0.18|0.0|-2.0
1074|logSalePrice|4|1|11.94|11.94|11.94|11.94||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|11.94|11.94|0.0|11.94|11.94|0.0|0.0|-3.0
1075|logSalePrice|2|1|11.57|11.57|11.57|11.57|11.57|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.57|11.57|0.0|11.57|11.57|0.0|0.0|-3.0
1076|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1077|logSalePrice|3|3|34.21|11.4|11.4|11.42|11.42|1|33.33|0.08|0.28|0|0.0|0|0.0|3|100.0|0|0.0|3|11.11|11.68|0.57|11.27|11.55|0.28|-0.1|-1.5
1078|logSalePrice|3|2|23.78|11.89|11.89|11.89|11.92|1|33.33|0.0|0.04|0|0.0|0|0.0|2|66.67|1|33.33|2|11.86|11.92|0.05|11.88|11.9|0.03|0.0|-2.0
1079|logSalePrice|4|2|24.75|12.37|12.37|12.37||2|50.0|0.0|0.02|0|0.0|0|0.0|2|50.0|2|50.0|2|12.36|12.39|0.03|12.37|12.38|0.01|0.0|-2.0
1080|logSalePrice|6|5|59.83|11.97|11.96|11.86|12.01|1|16.67|0.05|0.22|0|0.0|0|0.0|5|83.33|1|16.67|5|11.81|12.34|0.53|11.82|12.01|0.19|1.09|-0.42
1081|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1082|logSalePrice|4|2|24.13|12.06|12.06|12.06||2|50.0|0.28|0.53|0|0.0|0|0.0|2|50.0|2|50.0|2|11.69|12.44|0.75|11.88|12.25|0.37|-0.0|-2.0
1083|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1084|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1085|logSalePrice|2|1|11.98|11.98|11.98|11.98|11.98|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.98|11.98|0.0|11.98|11.98|0.0|0.0|-3.0
1086|logSalePrice|4|4|48.59|12.15|12.14|12.08|12.18|1|25.0|0.08|0.29|0|0.0|0|0.0|4|100.0|0|0.0|4|11.88|12.54|0.66|11.96|12.27|0.31|0.62|-1.13
1088|logSalePrice|7|5|59.52|11.9|11.9|12.04||2|28.57|0.25|0.5|0|0.0|0|0.0|5|71.43|2|28.57|5|11.29|12.51|1.22|11.49|12.19|0.7|-0.13|-1.49
1089|logSalePrice|2|1|11.73|11.73|11.73|11.73|11.73|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.73|11.73|0.0|11.73|11.73|0.0|0.0|-3.0
1090|logSalePrice|3|1|11.96|11.96|11.96|11.96||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
1091|logSalePrice|4|1|12.45|12.45|12.45|12.45||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|12.45|12.45|0.0|12.45|12.45|0.0|0.0|-3.0
1092|logSalePrice|7|4|47.82|11.96|11.95|11.87||3|42.86|0.04|0.19|0|0.0|0|0.0|4|57.14|3|42.86|4|11.84|12.24|0.4|11.85|11.97|0.12|1.13|-0.69
1093|logSalePrice|4|0|0.0|||||4|100.0|||0|0.0|0|0.0|0|0.0|4|100.0|0|||||||0.0|0.0
1094|logSalePrice|4|2|24.09|12.05|12.04|12.05||2|50.0|0.02|0.13|0|0.0|0|0.0|2|50.0|2|50.0|2|11.95|12.14|0.19|12.0|12.09|0.09|-0.0|-2.0
1095|logSalePrice|4|3|35.71|11.9|11.9|11.85|11.85|1|25.0|0.31|0.56|0|0.0|0|0.0|3|75.0|1|25.0|3|11.37|12.49|1.12|11.61|12.17|0.56|0.18|-1.5
1096|logSalePrice|5|3|36.19|12.06|12.06|12.04||2|40.0|0.05|0.23|0|0.0|0|0.0|3|60.0|2|40.0|3|11.84|12.3|0.46|11.94|12.17|0.23|0.15|-1.5
1097|logSalePrice|4|3|35.97|11.99|11.99|11.93|12.15|1|25.0|0.02|0.14|0|0.0|0|0.0|3|75.0|1|25.0|3|11.88|12.15|0.27|11.91|12.04|0.14|0.62|-1.5
1098|logSalePrice|3|3|36.12|12.04|12.04|12.08|11.81|1|33.33|0.04|0.21|0|0.0|0|0.0|3|100.0|0|0.0|3|11.81|12.23|0.42|11.95|12.15|0.21|-0.32|-1.5
1099|logSalePrice|1|1|11.88|11.88|11.88|11.88|11.88|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.88|11.88|0.0|11.88|11.88|0.0|0.0|-3.0
1100|logSalePrice|5|1|11.86|11.86|11.86|11.86||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|11.86|11.86|0.0|11.86|11.86|0.0|0.0|-3.0
1101|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1102|logSalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1103|logSalePrice|2|1|11.61|11.61|11.61|11.61|11.61|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.61|11.61|0.0|11.61|11.61|0.0|0.0|-3.0
1104|logSalePrice|4|1|11.99|11.99|11.99|11.99||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|11.99|11.99|0.0|11.99|11.99|0.0|0.0|-3.0
1105|logSalePrice|5|1|11.95|11.95|11.95|11.95||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|11.95|11.95|0.0|11.95|11.95|0.0|0.0|-3.0
1107|logSalePrice|2|1|12.21|12.21|12.21|12.21||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
1108|logSalePrice|4|2|24.37|12.18|12.18|12.18||2|50.0|0.23|0.48|0|0.0|0|0.0|2|50.0|2|50.0|2|11.85|12.52|0.68|12.01|12.35|0.34|-0.0|-2.0
1109|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1110|logSalePrice|1|1|12.02|12.02|12.02|12.02|12.02|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.02|12.02|0.0|12.02|12.02|0.0|0.0|-3.0
1112|logSalePrice|5|3|36.57|12.19|12.19|12.32||2|40.0|0.09|0.3|0|0.0|0|0.0|3|60.0|2|40.0|3|11.85|12.39|0.54|12.09|12.36|0.27|-0.66|-1.5
1113|logSalePrice|3|3|36.24|12.08|12.08|11.9|11.9|1|33.33|0.1|0.31|0|0.0|0|0.0|3|100.0|0|0.0|3|11.9|12.44|0.54|11.9|12.17|0.27|0.71|-1.5
1114|logSalePrice|7|2|23.93|11.96|11.96|11.96||5|71.43|0.0|0.02|0|0.0|0|0.0|2|28.57|5|71.43|2|11.95|11.98|0.03|11.96|11.97|0.01|0.0|-2.0
1116|logSalePrice|3|1|11.98|11.98|11.98|11.98||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.98|11.98|0.0|11.98|11.98|0.0|0.0|-3.0
1117|logSalePrice|5|1|11.58|11.58|11.58|11.58||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|11.58|11.58|0.0|11.58|11.58|0.0|0.0|-3.0
1118|logSalePrice|3|2|24.23|12.12|12.11|12.12|12.18|1|33.33|0.01|0.09|0|0.0|0|0.0|2|66.67|1|33.33|2|12.05|12.18|0.13|12.08|12.15|0.07|-0.0|-2.0
1119|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1120|logSalePrice|6|5|59.89|11.98|11.97|11.87|12.55|1|16.67|0.1|0.32|0|0.0|0|0.0|5|83.33|1|16.67|5|11.77|12.55|0.78|11.81|11.9|0.09|1.41|0.13
1121|logSalePrice|2|2|23.69|11.85|11.85|11.85|11.84|1|50.0|0.0|0.01|0|0.0|0|0.0|2|100.0|0|0.0|2|11.84|11.85|0.01|11.84|11.85|0.0|0.0|-2.0
1122|logSalePrice|3|2|24.22|12.11|12.11|12.11|11.9|1|33.33|0.09|0.3|0|0.0|0|0.0|2|66.67|1|33.33|2|11.9|12.32|0.43|12.0|12.22|0.21|-0.0|-2.0
1124|logSalePrice|2|1|11.44|11.44|11.44|11.44|11.44|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.44|11.44|0.0|11.44|11.44|0.0|0.0|-3.0
1125|logSalePrice|3|2|23.69|11.84|11.84|11.84|11.74|1|33.33|0.02|0.15|0|0.0|0|0.0|2|66.67|1|33.33|2|11.74|11.95|0.22|11.79|11.9|0.11|0.0|-2.0
1126|logSalePrice|4|3|35.65|11.88|11.88|11.98|11.98|1|25.0|0.07|0.26|0|0.0|0|0.0|3|75.0|1|25.0|3|11.59|12.07|0.48|11.79|12.03|0.24|-0.61|-1.5
1127|logSalePrice|3|2|24.52|12.26|12.26|12.26|12.51|1|33.33|0.12|0.35|0|0.0|0|0.0|2|66.67|1|33.33|2|12.01|12.51|0.49|12.14|12.38|0.25|0.0|-2.0
1128|logSalePrice|7|4|48.01|12.0|12.0|11.98||3|42.86|0.08|0.29|0|0.0|0|0.0|4|57.14|3|42.86|4|11.68|12.38|0.7|11.88|12.09|0.21|0.3|-1.0
1129|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1130|logSalePrice|1|1|11.7|11.7|11.7|11.7|11.7|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.7|11.7|0.0|11.7|11.7|0.0|0.0|-3.0
1131|logSalePrice|3|1|11.4|11.4|11.4|11.4||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.4|11.4|0.0|11.4|11.4|0.0|0.0|-3.0
