PassengerId|Dataset|Survived|PclassxAge|AgexFare|male|AgexEmbarked|Age|PclassxFare|FarexEmbarked|Fare|Priv|AgexFamSize|AgexSibSp|SibSpxEmbarked|FarexFamSize|SibSpxFare|PclassxEmbarked|SibSpxFamSize|Pclass|Embarked|FamSize|SibSp
737|train|0.0|0.1985975457049837|0.08051463785394235|0|0.2244936678840772|48.0|0.022365177181650653|0.03354776577247598|34.375|0|0.4682926829268293|0.4528301886792453|0.08333333333333333|0.10456273764258556|0.04356780735107731|0.0|0.05|1|1|4|1
738|train|1.0|0.4365138993238166|0.875|1|0.3288431437651188|35.0|1.0|1.0|512.3292|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
742|train|0.0|0.4490358126721763|0.13851445515890953|1|0.16757577194896361|36.0|0.15390495017656616|0.07695247508828307|78.85|0|0.08780487804878048|0.33962264150943394|0.08333333333333333|0.059961977186311785|0.09993662864385297|0.25|0.0125|3|1|1|1
743|train|1.0|0.26120711244678185|0.2688639940881761|0|0.1960347199165204|21.0|0.5121218935012879|0.5121218935012878|262.375|0|0.2048780487804878|0.39622641509433965|0.3333333333333333|0.7980988593155893|0.6650823827629911|0.625|0.1|3|2|4|2
744|train|0.0|0.09842223891810667|0.018855064282886864|1|0.11065787601385|24.0|0.010475035712714926|0.015712553569072387|16.1|0|0.05853658536585366|0.22641509433962265|0.08333333333333333|0.012243346007604563|0.02040557667934094|0.0|0.0125|1|1|1|1
745|train|1.0|0.12764003673094582|0.011988141608949869|1|0.1438599819759996|31.0|0.005156189939333278|0.007734284908999916|7.925|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
746|train|0.0|0.8747808665164037|0.24251984856611725|1|0.3288431437651188|70.0|0.13858277060920987|0.06929138530460492|71.0|1|0.34146341463414637|0.660377358490566|0.08333333333333333|0.10798479087452471|0.08998732572877059|0.25|0.025|3|1|2|1
747|train|0.0|0.06503046998914767|0.015810147069501405|1|0.07271261205710762|16.0|0.01317512255791784|0.01976268383687676|20.25|0|0.07804878048780488|0.1509433962264151|0.08333333333333333|0.030798479087452472|0.025665399239543727|0.0|0.025|1|1|2|1
748|train|1.0|0.2486851990984222|0.0190307325836591|0|0.13911682398140682|30.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
749|train|0.0|0.2361632857500626|0.049231041291419655|1|0.086942086040886|19.0|0.10364429745562034|0.051822148727810165|53.1|0|0.046341463414634146|0.1792452830188679|0.08333333333333333|0.04038022813688213|0.06730038022813688|0.25|0.0125|3|1|1|1
750|train|0.0|0.12764003673094582|0.01172341923903615|1|0.4379357776407532|31.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
751|train|1.0|0.031638701060188665|0.004489301019734967|0|0.015794716121994023|4.0|0.029928673464899785|0.022446505098674834|23.0|0|0.01951219512195122|0.03773584905660377|0.08333333333333333|0.0349809885931559|0.029150823827629912|0.125|0.025|2|1|2|1
752|train|1.0|0.02329075882794891|0.0036524367535561114|1|0.025281032111179623|6.0|0.008116526119013583|0.012174789178520372|12.475|1|0.014634146341463415|0.0|0.0|0.009486692015209125|0.0|0.0|0.0|1|1|1|0
753|train|0.0|0.13598797896318557|0.015297781192249045|1|0.1533462979651852|33.0|0.006180921693837999|0.009271382540756998|9.5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
754|train|0.0|0.0942482678019868|0.00886165574790584|1|0.10591471801925721|23.0|0.005137191737916429|0.007705787606874642|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
755|train|1.0|0.3989481592787378|0.1522458606692728|0|0.2244936678840772|48.0|0.08458103370515156|0.06343577527886367|65.0|0|0.35121951219512193|0.4528301886792453|0.08333333333333333|0.1482889733840304|0.08238276299112801|0.125|0.0375|2|1|3|1
756|train|1.0|0.0038400534268302868|0.0004740604283339696|1|0.0|0.67|0.018868076749610732|0.014151057562208049|14.5|1|0.0032682926829268296|0.006320754716981132|0.08333333333333333|0.022053231939163497|0.018377693282636248|0.125|0.025|2|1|2|1
757|train|0.0|0.11511812338258617|0.010651471749023868|1|0.1296305079922212|28.0|0.005072129404297081|0.007608194106445621|7.7958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
758|train|0.0|0.14850989231154518|0.010100927294403676|1|0.08219892804629321|18.0|0.014964336732449892|0.011223252549337417|11.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
759|train|0.0|0.14016195007930543|0.013355670533711528|1|0.158089455959778|34.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
760|train|1.0|0.4114700726270974|0.13929032348732026|0|0.1533462979651852|33.0|0.16883675574220638|0.08441837787110319|86.5|1|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
762|train|0.0|0.16937974789214458|0.014254750656413883|1|0.1912915619219276|41.0|0.004635691270378499|0.006953536905567748|7.125|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
763|train|1.0|0.08172635445362716|0.007055229333014788|1|0.1865484039273348|20.0|0.004703486222009859|0.014110458666029575|7.2292|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
764|train|1.0|0.4490358126721763|0.2108019609266854|0|0.16757577194896361|36.0|0.23422440102965048|0.11711220051482522|120.0|0|0.2634146341463415|0.33962264150943394|0.08333333333333333|0.2737642585551331|0.1520912547528517|0.25|0.0375|3|1|3|1
765|train|0.0|0.06503046998914767|0.006070315726685108|1|0.07271261205710762|16.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
766|train|1.0|0.6368645128975707|0.1940096963046416|0|0.2387231418678556|51.0|0.15216446768991498|0.07608223384495749|77.9583|0|0.12439024390243902|0.4811320754716981|0.08333333333333333|0.05928387832699619|0.09880646387832699|0.25|0.0125|3|1|1|1
768|train|0.0|0.12555305117288587|0.011534331831954922|0|0.430821040648864|30.5|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
770|train|0.0|0.13181400784706568|0.013058010357403014|1|0.1486031399705924|32.0|0.005440837648917923|0.008161256473376883|8.3625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
771|train|0.0|0.09842223891810667|0.011125659048908396|1|0.11065787601385|24.0|0.006180921693837999|0.009271382540756998|9.5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
772|train|0.0|0.1985975457049837|0.018396452905670806|1|0.2244936678840772|48.0|0.00511012580713078|0.007665188710696169|7.8542|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
773|train|0.0|0.4740796393688955|0.02920485500338454|0|0.2671820898354124|57.0|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
775|train|1.0|0.4490358126721763|0.06060556376642205|0|0.252952615851634|54.0|0.029928673464899785|0.022446505098674834|23.0|0|0.526829268292683|0.5094339622641509|0.08333333333333333|0.0699619771863118|0.029150823827629912|0.125|0.05|2|1|4|1
776|train|0.0|0.07337841222138741|0.0068071466549242165|1|0.08219892804629321|18.0|0.00504233085549942|0.007563496283249129|7.75|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
778|train|1.0|0.019116787711829033|0.003043697294630093|0|0.02053787411658682|5.0|0.008116526119013583|0.012174789178520372|12.475|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
780|train|1.0|0.5366892061106937|0.44344107753374196|0|0.2007778779111132|43.0|0.4125033279383647|0.20625166396918232|211.3375|0|0.1048780487804878|0.0|0.0|0.160712927756654|0.0|0.25|0.0|3|1|1|0
781|train|1.0|0.052508556640788046|0.004585899066459611|0|0.12014419200303561|13.0|0.004703486222009859|0.014110458666029575|7.2292|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
782|train|1.0|0.21111945905334334|0.04728405095786069|0|0.07745577005170041|17.0|0.11125659048908397|0.055628295244541985|57.0|0|0.041463414634146344|0.16037735849056603|0.08333333333333333|0.04334600760456274|0.07224334600760456|0.25|0.0125|3|1|1|1
783|train|0.0|0.3613824192336589|0.042453172686624144|1|0.134373665986814|29.0|0.05855610025741262|0.029278050128706306|30.0|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
785|train|0.0|0.10259621003422655|0.008600427225307478|1|0.1154010340084428|25.0|0.0045868945201639885|0.006880341780245982|7.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
786|train|0.0|0.10259621003422655|0.00884441097638003|1|0.1154010340084428|25.0|0.004717019187402683|0.0070755287811040245|7.25|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
787|train|1.0|0.07337841222138741|0.006583872244642701|0|0.08219892804629321|18.0|0.004876942403439039|0.007315413605158558|7.4958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
788|train|0.0|0.031638701060188665|0.011369642799980949|1|0.11065787601385|8.0|0.018949404666634917|0.08527232099985713|29.125|1|0.0975609756097561|0.3018867924528302|1.0|0.11074144486692016|0.1476552598225602|0.25|0.25|1|3|5|4
789|train|1.0|0.0024209032473495283|0.0010039931356635536|1|0.0015652421382156237|1.0|0.013386575142180718|0.020079862713271075|20.575|1|0.007317073170731708|0.009433962264150943|0.08333333333333333|0.04693916349809885|0.026077313054499365|0.0|0.0375|1|1|3|1
790|train|0.0|0.5742549461557727|0.1777763203815047|1|0.4331926196461604|46.0|0.15458810467956932|0.15458810467956932|79.2|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
792|train|0.0|0.13181400784706568|0.020299448089236373|1|0.07271261205710762|16.0|0.033832413482060626|0.025374310111545468|26.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
795|train|0.0|0.10259621003422655|0.009632234508593303|1|0.1154010340084428|25.0|0.005137191737916429|0.007705787606874642|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
796|train|0.0|0.32381667918858|0.02473995235875683|1|0.181805245932742|39.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
797|train|1.0|0.6118206862008515|0.06199777408744221|0|0.22923682587867|49.0|0.050610427826483444|0.025305213913241722|25.9292|1|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
798|train|1.0|0.12764003673094582|0.013135221455267432|0|0.1438599819759996|31.0|0.005649557615168789|0.008474336422753182|8.6833|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
799|train|0.0|0.12346606561482593|0.01058284399952218|1|0.2814115638191908|30.0|0.004703486222009859|0.014110458666029575|7.2292|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
800|train|0.0|0.12346606561482593|0.035353245530412865|0|0.13911682398140682|30.0|0.015712553569072384|0.023568830353608575|24.15|0|0.14634146341463414|0.2830188679245283|0.08333333333333333|0.03673003802281369|0.030608365019011406|0.0|0.025|1|1|2|1
801|train|0.0|0.28207696802738125|0.021568163594813644|1|0.158089455959778|34.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
802|train|1.0|0.25703314133066196|0.03970835548705793|0|0.1438599819759996|31.0|0.03415772515015736|0.02561829386261802|26.25|0|0.15121951219512195|0.29245283018867924|0.08333333333333333|0.039923954372623575|0.03326996197718631|0.125|0.025|2|1|2|1
803|train|1.0|0.13598797896318557|0.06441171028315387|1|0.04899682208414362|11.0|0.23422440102965048|0.11711220051482522|120.0|1|0.08048780487804878|0.10377358490566038|0.08333333333333333|0.2737642585551331|0.1520912547528517|0.25|0.0375|3|1|3|1
804|train|1.0|0.0|0.0001745466586718071|1|0.0008063368590807756|0.42|0.005541163767358956|0.016623491302076868|8.5167|1|0.001024390243902439|0.0|0.0|0.006476577946768061|0.0|0.125|0.0|1|2|1|0
805|train|1.0|0.1109441522664663|0.00918964798414769|1|0.1248873499976284|27.0|0.004538097769949478|0.0068071466549242165|6.975|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
806|train|0.0|0.12764003673094582|0.011761236720452395|1|0.1438599819759996|31.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
807|train|0.0|0.48660155271725514|0.0|1|0.181805245932742|39.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
808|train|0.0|0.07337841222138741|0.006829105192520747|0|0.08219892804629321|18.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
809|train|0.0|0.32381667918858|0.02473995235875683|1|0.181805245932742|39.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
810|train|1.0|0.4114700726270974|0.08550654540088677|0|0.1533462979651852|33.0|0.10364429745562034|0.051822148727810165|53.1|0|0.08048780487804878|0.3113207547169811|0.08333333333333333|0.04038022813688213|0.06730038022813688|0.25|0.0125|3|1|1|1
811|train|0.0|0.10677018115034642|0.010006993550240744|1|0.12014419200303561|26.0|0.005131791564226023|0.007697687346339034|7.8875|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
812|train|0.0|0.16103180565990483|0.04595921918953672|1|0.181805245932742|39.0|0.015712553569072384|0.023568830353608575|24.15|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
813|train|0.0|0.29042491025962097|0.017932805703832613|1|0.1628326139543708|35.0|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
814|train|0.0|0.02329075882794891|0.009156710177752896|0|0.025281032111179623|6.0|0.020348244839450885|0.030522367259176324|31.275|0|0.08780487804878048|0.22641509433962265|0.3333333333333333|0.1426996197718631|0.1585551330798479|0.0|0.3|1|1|6|4
815|train|0.0|0.12555305117288587|0.011980822096417695|1|0.14148840297870321|30.5|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
817|train|0.0|0.0942482678019868|0.008894427645349904|0|0.10591471801925721|23.0|0.005156189939333278|0.007734284908999916|7.925|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
818|train|0.0|0.25703314133066196|0.05597622583292148|1|0.2908978798083764|31.0|0.048151592114341064|0.07222738817151159|37.0042|0|0.15121951219512195|0.29245283018867924|0.16666666666666666|0.05628015209125475|0.04690012674271229|0.375|0.025|2|2|2|1
819|train|0.0|0.17772769012438433|0.013533778671994491|1|0.2007778779111132|43.0|0.004196520518447905|0.006294780777671856|6.45|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
820|train|0.0|0.03998664329242842|0.013614293309848433|1|0.04425366408955082|10.0|0.01815239107979791|0.027228586619696866|27.9|1|0.12195121951219512|0.2830188679245283|0.25|0.10608365019011406|0.10608365019011405|0.0|0.1875|1|1|5|3
821|train|1.0|0.6493864262459303|0.2372497995429501|0|0.2434662998624484|52.0|0.18249984580226933|0.09124992290113466|93.5|0|0.25365853658536586|0.49056603773584906|0.08333333333333333|0.14220532319391635|0.1185044359949303|0.25|0.025|3|1|2|1
822|train|1.0|0.1109441522664663|0.011412949915796326|1|0.1248873499976284|27.0|0.005636024649775965|0.008454036974663947|8.6625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
823|train|0.0|0.4740796393688955|0.0|1|0.1770620879381492|38.0|0.0|0.0|0.0|1|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
824|train|1.0|0.1109441522664663|0.0164359653910025|0|0.1248873499976284|27.0|0.008116526119013583|0.012174789178520372|12.475|0|0.06585365853658537|0.0|0.0|0.009486692015209125|0.0|0.0|0.0|1|1|1|0
825|train|0.0|0.0065948743634694044|0.0038732420482767717|1|0.006308400132808424|2.0|0.02582161365517848|0.03873242048276772|39.6875|1|0.024390243902439025|0.07547169811320754|0.3333333333333333|0.15090304182509506|0.2012040557667934|0.0|0.25|1|1|5|4
828|train|1.0|0.0065948743634694044|0.0018056847042877897|1|0.006308400132808424|1.0|0.048151592114341064|0.07222738817151159|37.0042|1|0.004878048780487805|0.0|0.0|0.05628015209125475|0.0|0.375|0.0|2|2|2|0
830|train|1.0|0.7746055597295267|0.24203188106397214|0|0.2908978798083764|62.0|0.15614960068643366|0.07807480034321682|80.0|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
831|train|1.0|0.0608564988730278|0.010579769804258666|0|0.13911682398140682|15.0|0.009404239826007705|0.028212719478023115|14.4542|0|0.036585365853658534|0.14150943396226415|0.16666666666666666|0.010991787072243346|0.018319645120405577|0.125|0.0125|1|2|1|1
832|train|1.0|0.005175724183988647|0.0007593994252133199|1|0.0007589052791348475|0.83|0.024398375107255257|0.01829878133044144|18.75|1|0.004048780487804878|0.007830188679245283|0.08333333333333333|0.028517110266159697|0.02376425855513308|0.125|0.025|2|1|2|1
834|train|0.0|0.0942482678019868|0.008814967017300593|1|0.10591471801925721|23.0|0.00511012580713078|0.007665188710696169|7.8542|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
835|train|0.0|0.07337841222138741|0.007290234482047871|1|0.08219892804629321|18.0|0.005400173690405831|0.008100260535608746|8.3|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
836|train|1.0|0.48660155271725514|0.15825633694116983|0|0.36678840772186116|39.0|0.16231419173453318|0.16231419173453318|83.1583|0|0.1902439024390244|0.36792452830188677|0.16666666666666666|0.12647650190114068|0.10539708491761723|0.625|0.025|3|2|2|1
837|train|0.0|0.08590032556974704|0.008876738823397142|1|0.09642840203007161|21.0|0.005636024649775965|0.008454036974663947|8.6625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
839|train|1.0|0.13181400784706568|0.08821796610460618|1|0.1486031399705924|32.0|0.036757485876919245|0.055136228815378864|56.4958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
841|train|0.0|0.08172635445362716|0.007734284908999916|1|0.09168524403547881|20.0|0.005156189939333278|0.007734284908999916|7.925|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
842|train|0.0|0.13181400784706568|0.008197854036037766|1|0.07271261205710762|16.0|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
843|train|1.0|0.3739043325820185|0.04538097769949478|0|0.2814115638191908|30.0|0.06050797026599304|0.060507970265993034|31.0|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
844|train|0.0|0.14224893563736538|0.010837453242953944|1|0.324099985770526|34.5|0.004188387726745486|0.012565163180236457|6.4375|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
845|train|0.0|0.06920444110526754|0.007185931428464354|1|0.07745577005170041|17.0|0.005636024649775965|0.008454036974663947|8.6625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
846|train|0.0|0.17355371900826444|0.015473449493021282|1|0.1960347199165204|42.0|0.004912206188260725|0.007368309282391087|7.55|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
848|train|0.0|0.14433592119542532|0.013485128312030624|1|0.3288431437651188|35.0|0.005137191737916429|0.015411575213749284|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
849|train|0.0|0.2319893146339427|0.04508819719820771|1|0.1296305079922212|28.0|0.04294114018876925|0.032205855141576936|33.0|1|0.06829268292682927|0.0|0.0|0.025095057034220533|0.0|0.125|0.0|2|1|1|0
851|train|0.0|0.014942816595709157|0.0061044734518352645|1|0.015794716121994023|4.0|0.020348244839450885|0.030522367259176324|31.275|1|0.05853658536585366|0.1509433962264151|0.3333333333333333|0.1426996197718631|0.1585551330798479|0.0|0.3|1|1|6|4
852|train|0.0|0.3071207947241005|0.028075210235918625|1|0.34781577574349|74.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
853|train|0.0|0.03581267217630854|0.006695509449783459|0|0.08219892804629321|9.0|0.009919273258938459|0.029757819776815374|15.2458|0|0.04390243902439024|0.08490566037735849|0.16666666666666666|0.023187528517110263|0.01932294043092522|0.125|0.025|1|2|2|1
854|train|1.0|0.1985975457049837|0.030761471335227424|0|0.07271261205710762|16.0|0.07690367833806856|0.03845183916903428|39.4|0|0.03902439024390244|0.0|0.0|0.029961977186311786|0.0|0.25|0.0|3|1|1|0
855|train|0.0|0.36555639034977877|0.05582348224540003|0|0.205521035905706|44.0|0.033832413482060626|0.025374310111545468|26.0|0|0.1073170731707317|0.41509433962264153|0.08333333333333333|0.01977186311787072|0.032953105196451206|0.125|0.0125|2|1|1|1
856|train|1.0|0.07337841222138741|0.008212493061102118|0|0.08219892804629321|18.0|0.006083328193408977|0.009124992290113465|9.35|0|0.04390243902439024|0.0|0.0|0.007110266159695817|0.0|0.0|0.0|1|1|1|0
857|train|1.0|0.561733032807413|0.36202316303657883|0|0.2102641939002988|45.0|0.32179836714362564|0.16089918357181282|164.8667|0|0.21951219512195122|0.42452830188679247|0.08333333333333333|0.2507478326996198|0.20895652724968317|0.25|0.025|3|1|2|1
858|train|1.0|0.6368645128975707|0.06607323962795796|1|0.2387231418678556|51.0|0.05182214872781017|0.025911074363905082|26.55|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
859|train|1.0|0.09842223891810667|0.022553818911746584|0|0.2244936678840772|24.0|0.012529899395414771|0.03758969818624431|19.2583|0|0.17560975609756097|0.0|0.0|0.04393528517110266|0.0|0.125|0.0|1|2|3|0
861|train|0.0|0.16937974789214458|0.028226006833106523|1|0.1912915619219276|41.0|0.009179189214018382|0.013768783821027574|14.1083|0|0.2|0.7735849056603774|0.16666666666666666|0.02145749049429658|0.03576248415716096|0.0|0.05|1|1|2|2
862|train|0.0|0.17355371900826444|0.011784415176804288|1|0.09642840203007161|21.0|0.014964336732449892|0.011223252549337417|11.5|0|0.05121951219512195|0.19811320754716982|0.08333333333333333|0.008745247148288974|0.014575411913814956|0.125|0.0125|2|1|1|1
863|train|1.0|0.5992987728524919|0.060732513391780124|0|0.2244936678840772|48.0|0.050610427826483444|0.025305213913241722|25.9292|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
865|train|0.0|0.1985975457049837|0.01522458606692728|1|0.11065787601385|24.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
866|train|1.0|0.34886050588529927|0.02664302561712274|0|0.1960347199165204|42.0|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
867|train|1.0|0.22364137240170295|0.018258480094439276|0|0.252952615851634|27.0|0.018033066759940028|0.027049600139910042|13.8583|0|0.06585365853658537|0.25471698113207547|0.16666666666666666|0.010538631178707224|0.017564385297845375|0.375|0.0125|2|2|1|1
868|train|0.0|0.3864262459303781|0.07638495912393828|1|0.1438599819759996|31.0|0.09856123757927521|0.049280618789637604|50.4958|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
870|train|1.0|0.014942816595709157|0.0021730754366528393|1|0.015794716121994023|4.0|0.007243584788842799|0.010865377183264198|11.1333|1|0.01951219512195122|0.03773584905660377|0.08333333333333333|0.01693277566539924|0.0141106463878327|0.0|0.025|1|1|2|1
871|train|0.0|0.10677018115034642|0.010017523888937035|1|0.12014419200303561|26.0|0.005137191737916429|0.007705787606874642|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
872|train|1.0|0.5867768595041323|0.12053028599580112|0|0.21975050988948439|47.0|0.10257896680493714|0.05128948340246857|52.5542|0|0.22926829268292684|0.44339622641509435|0.08333333333333333|0.07993034220532319|0.066608618504436|0.25|0.025|3|1|2|1
873|train|0.0|0.4114700726270974|0.008051463785394234|1|0.1533462979651852|33.0|0.009759350042902104|0.004879675021451051|5.0|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
874|train|0.0|0.19442357458886383|0.020641025340737945|1|0.21975050988948439|47.0|0.005855610025741262|0.008783415038611892|9.0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
875|train|1.0|0.2319893146339427|0.03279141614415106|0|0.26243893184081957|28.0|0.031229920137286732|0.04684488020593009|24.0|0|0.06829268292682927|0.2641509433962264|0.16666666666666666|0.018250950570342206|0.030418250950570342|0.375|0.0125|2|2|1|1
876|train|1.0|0.0608564988730278|0.005288347804497577|0|0.13911682398140682|15.0|0.004700753603997846|0.014102260811993537|7.225|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
877|train|0.0|0.08172635445362716|0.009608860865240551|1|0.09168524403547881|20.0|0.006405907243493702|0.009608860865240553|9.8458|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
878|train|0.0|0.07755238333750729|0.00732049822653091|1|0.086942086040886|19.0|0.005137191737916429|0.007705787606874642|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
880|train|1.0|0.6994740796393689|0.22723986842834643|0|0.5280557795380164|56.0|0.16231419173453318|0.16231419173453318|83.1583|0|0.13658536585365855|0.0|0.0|0.06323825095057034|0.0|0.625|0.0|3|2|1|0
881|train|1.0|0.20694548793722345|0.031717887639431834|0|0.1154010340084428|25.0|0.033832413482060626|0.025374310111545468|26.0|0|0.06097560975609756|0.0|0.0|0.01977186311787072|0.0|0.125|0.0|2|1|1|0
882|train|0.0|0.13598797896318557|0.012714549551343159|1|0.1533462979651852|33.0|0.005137191737916429|0.007705787606874642|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
883|train|0.0|0.09007429668586692|0.01128997722558074|0|0.1011715600246644|22.0|0.006842410439745903|0.010263615659618855|10.5167|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
884|train|0.0|0.2319893146339427|0.01434624456306609|1|0.1296305079922212|28.0|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
885|train|0.0|0.10259621003422655|0.008600427225307478|1|0.1154010340084428|25.0|0.0045868945201639885|0.006880341780245982|7.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
886|train|0.0|0.16103180565990483|0.05542700864990713|0|0.5517715695109804|39.0|0.018949404666634917|0.08527232099985713|29.125|0|0.47560975609756095|0.0|0.0|0.11074144486692016|0.0|0.25|0.0|1|3|5|0
887|train|0.0|0.22364137240170295|0.017127659325293188|1|0.1248873499976284|27.0|0.016916206741030313|0.012687155055772734|13.0|1|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
888|train|1.0|0.2361632857500626|0.027814147622270993|0|0.086942086040886|19.0|0.05855610025741262|0.029278050128706306|30.0|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
