GrLivArea|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
1148|SalePrice|2|2|256000.0|128000.0|127920.87|128000.0|132500.0|1|50.0|40500000.0|6363.96|0|0.0|0|0.0|2|100.0|0|0.0|2|123500.0|132500.0|9000.0|125750.0|130250.0|4500.0|0.0|-2.0
1149|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1150|SalePrice|4|1|141000.0|141000.0|141000.0|141000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|141000.0|141000.0|0.0|141000.0|141000.0|0.0|0.0|-3.0
1151|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1152|SalePrice|9|3|421000.0|140333.33|132874.03|158500.0||6|66.67|2673083333.33|51701.87|0|0.0|0|0.0|3|33.33|6|66.67|3|82000.0|180500.0|98500.0|120250.0|169500.0|49250.0|-0.57|-1.5
1154|SalePrice|3|2|279500.0|139750.0|139021.58|139750.0||1|33.33|406125000.0|20152.54|0|0.0|0|0.0|2|66.67|1|33.33|2|125500.0|154000.0|28500.0|132625.0|146875.0|14250.0|0.0|-2.0
1155|SalePrice|1|1|148000.0|148000.0|148000.0|148000.0|148000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|148000.0|148000.0|0.0|148000.0|148000.0|0.0|0.0|-3.0
1158|SalePrice|3|2|278000.0|139000.0|137695.32|139000.0||1|33.33|722000000.0|26870.06|0|0.0|0|0.0|2|66.67|1|33.33|2|120000.0|158000.0|38000.0|129500.0|148500.0|19000.0|0.0|-2.0
1159|SalePrice|2|1|158000.0|158000.0|158000.0|158000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|158000.0|158000.0|0.0|158000.0|158000.0|0.0|0.0|-3.0
1160|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1162|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1163|SalePrice|1|1|126175.0|126175.0|126175.0|126175.0|126175.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|126175.0|126175.0|0.0|126175.0|126175.0|0.0|0.0|-3.0
1164|SalePrice|2|2|265000.0|132500.0|132287.57|132500.0|125000.0|1|50.0|112500000.0|10606.6|0|0.0|0|0.0|2|100.0|0|0.0|2|125000.0|140000.0|15000.0|128750.0|136250.0|7500.0|0.0|-2.0
1165|SalePrice|1|1|174900.0|174900.0|174900.0|174900.0|174900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|174900.0|174900.0|0.0|174900.0|174900.0|0.0|0.0|-3.0
1166|SalePrice|1|1|190000.0|190000.0|190000.0|190000.0|190000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|190000.0|190000.0|0.0|190000.0|190000.0|0.0|0.0|-3.0
1167|SalePrice|2|2|317000.0|158500.0|157835.36|158500.0|144000.0|1|50.0|420500000.0|20506.1|0|0.0|0|0.0|2|100.0|0|0.0|2|144000.0|173000.0|29000.0|151250.0|165750.0|14500.0|0.0|-2.0
1169|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1170|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1172|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1173|SalePrice|2|1|170000.0|170000.0|170000.0|170000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|170000.0|170000.0|0.0|170000.0|170000.0|0.0|0.0|-3.0
1174|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1175|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1176|SalePrice|5|2|249400.0|124700.0|124282.14|124700.0||3|60.0|208080000.0|14424.98|0|0.0|0|0.0|2|40.0|3|60.0|2|114500.0|134900.0|20400.0|119600.0|129800.0|10200.0|0.0|-2.0
1177|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1178|SalePrice|3|2|259776.0|129888.0|127026.89|129888.0||1|33.33|1470121088.0|38342.16|0|0.0|0|0.0|2|66.67|1|33.33|2|102776.0|157000.0|54224.0|116332.0|143444.0|27112.0|0.0|-2.0
1179|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1180|SalePrice|2|1|137500.0|137500.0|137500.0|137500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|137500.0|137500.0|0.0|137500.0|137500.0|0.0|0.0|-3.0
1181|SalePrice|1|1|137500.0|137500.0|137500.0|137500.0|137500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|137500.0|137500.0|0.0|137500.0|137500.0|0.0|0.0|-3.0
1182|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1183|SalePrice|2|1|120000.0|120000.0|120000.0|120000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|120000.0|120000.0|0.0|120000.0|120000.0|0.0|0.0|-3.0
1184|SalePrice|1|1|81000.0|81000.0|81000.0|81000.0|81000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|81000.0|81000.0|0.0|81000.0|81000.0|0.0|0.0|-3.0
1187|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1188|SalePrice|3|2|299900.0|149950.0|149739.11|149950.0|157900.0|1|33.33|126405000.0|11243.0|0|0.0|0|0.0|2|66.67|1|33.33|2|142000.0|157900.0|15900.0|145975.0|153925.0|7950.0|0.0|-2.0
1189|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1190|SalePrice|3|1|132500.0|132500.0|132500.0|132500.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|132500.0|132500.0|0.0|132500.0|132500.0|0.0|0.0|-3.0
1191|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1192|SalePrice|2|2|213000.0|106500.0|102615.79|106500.0|135000.0|1|50.0|1624500000.0|40305.09|0|0.0|0|0.0|2|100.0|0|0.0|2|78000.0|135000.0|57000.0|92250.0|120750.0|28500.0|0.0|-2.0
1193|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1194|SalePrice|2|2|307500.0|153750.0|153642.44|153750.0|159500.0|1|50.0|66125000.0|8131.73|0|0.0|0|0.0|2|100.0|0|0.0|2|148000.0|159500.0|11500.0|150875.0|156625.0|5750.0|0.0|-2.0
1195|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1196|SalePrice|5|3|358900.0|119633.33|118887.19|110000.0||2|40.0|281303333.33|16772.1|0|0.0|0|0.0|3|60.0|2|40.0|3|109900.0|139000.0|29100.0|109950.0|124500.0|14550.0|0.71|-1.5
1198|SalePrice|1|1|79900.0|79900.0|79900.0|79900.0|79900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|79900.0|79900.0|0.0|79900.0|79900.0|0.0|0.0|-3.0
1199|SalePrice|1|1|153900.0|153900.0|153900.0|153900.0|153900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|153900.0|153900.0|0.0|153900.0|153900.0|0.0|0.0|-3.0
1200|SalePrice|18|9|1389052.0|154339.11|153016.18|151000.0||9|50.0|462907267.11|21515.28|0|0.0|0|0.0|9|50.0|9|50.0|8|125000.0|184900.0|59900.0|144152.0|177500.0|33348.0|0.21|-1.29
1202|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1203|SalePrice|1|1|110000.0|110000.0|110000.0|110000.0|110000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|110000.0|110000.0|0.0|110000.0|110000.0|0.0|0.0|-3.0
1204|SalePrice|3|1|162000.0|162000.0|162000.0|162000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|162000.0|162000.0|0.0|162000.0|162000.0|0.0|0.0|-3.0
1206|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1207|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1208|SalePrice|5|4|669400.0|167350.0|161725.4|180200.0|165000.0|1|20.0|2142356666.67|46285.6|0|0.0|0|0.0|4|80.0|1|20.0|4|103000.0|206000.0|103000.0|149500.0|198050.0|48550.0|-0.72|-1.06
1209|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1210|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1211|SalePrice|3|1|134000.0|134000.0|134000.0|134000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|134000.0|134000.0|0.0|134000.0|134000.0|0.0|0.0|-3.0
1212|SalePrice|3|3|515000.0|171666.67|170989.71|178000.0|178000.0|1|33.33|336333333.33|18339.39|0|0.0|0|0.0|3|100.0|0|0.0|3|151000.0|186000.0|35000.0|164500.0|182000.0|17500.0|-0.56|-1.5
1214|SalePrice|5|3|388000.0|129333.33|128100.59|140000.0||2|40.0|446333333.33|21126.6|0|0.0|0|0.0|3|60.0|2|40.0|3|105000.0|143000.0|38000.0|122500.0|141500.0|19000.0|-0.69|-1.5
1215|SalePrice|2|1|155000.0|155000.0|155000.0|155000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|155000.0|155000.0|0.0|155000.0|155000.0|0.0|0.0|-3.0
1216|SalePrice|6|2|282500.0|141250.0|139405.88|141250.0||4|66.67|1035125000.0|32173.36|0|0.0|0|0.0|2|33.33|4|66.67|2|118500.0|164000.0|45500.0|129875.0|152625.0|22750.0|0.0|-2.0
1217|SalePrice|3|2|293000.0|146500.0|144083.31|146500.0||1|33.33|1404500000.0|37476.66|0|0.0|0|0.0|2|66.67|1|33.33|2|120000.0|173000.0|53000.0|133250.0|159750.0|26500.0|0.0|-2.0
1218|SalePrice|9|5|661800.0|132360.0|127194.53|118000.0||4|44.44|2004823000.0|44775.25|0|0.0|0|0.0|5|55.56|4|44.44|5|91500.0|208300.0|116800.0|113000.0|131000.0|18000.0|1.12|-0.18
1220|SalePrice|4|2|296000.0|148000.0|140669.83|148000.0||2|50.0|4232000000.0|65053.82|0|0.0|0|0.0|2|50.0|2|50.0|2|102000.0|194000.0|92000.0|125000.0|171000.0|46000.0|0.0|-2.0
1221|SalePrice|2|2|289900.0|144950.0|139307.21|144950.0|185000.0|1|50.0|3208005000.0|56639.25|0|0.0|0|0.0|2|100.0|0|0.0|2|104900.0|185000.0|80100.0|124925.0|164975.0|40050.0|0.0|-2.0
1222|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1223|SalePrice|2|1|147400.0|147400.0|147400.0|147400.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|147400.0|147400.0|0.0|147400.0|147400.0|0.0|0.0|-3.0
1224|SalePrice|10|6|873370.0|145561.67|142759.21|158918.5||4|40.0|887937608.27|29798.28|0|0.0|0|0.0|6|60.0|4|40.0|6|101800.0|173733.0|71933.0|124584.25|164875.0|40290.75|-0.62|-1.34
1225|SalePrice|1|1|128950.0|128950.0|128950.0|128950.0|128950.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|128950.0|128950.0|0.0|128950.0|128950.0|0.0|0.0|-3.0
1226|SalePrice|2|1|198900.0|198900.0|198900.0|198900.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|198900.0|198900.0|0.0|198900.0|198900.0|0.0|0.0|-3.0
1228|SalePrice|3|2|338350.0|169175.0|168009.37|169175.0||1|33.33|786061250.0|28036.78|0|0.0|0|0.0|2|66.67|1|33.33|2|149350.0|189000.0|39650.0|159262.5|179087.5|19825.0|0.0|-2.0
1229|SalePrice|5|2|259000.0|129500.0|129383.15|129500.0||3|60.0|60500000.0|7778.17|0|0.0|0|0.0|2|40.0|3|60.0|2|124000.0|135000.0|11000.0|126750.0|132250.0|5500.0|0.0|-2.0
1230|SalePrice|2|2|231600.0|115800.0|115654.66|115800.0|121600.0|1|50.0|67280000.0|8202.44|0|0.0|0|0.0|2|100.0|0|0.0|2|110000.0|121600.0|11600.0|112900.0|118700.0|5800.0|0.0|-2.0
1232|SalePrice|6|2|357000.0|178500.0|177781.47|178500.0||4|66.67|512000000.0|22627.42|0|0.0|0|0.0|2|33.33|4|66.67|2|162500.0|194500.0|32000.0|170500.0|186500.0|16000.0|0.0|-2.0
1234|SalePrice|1|1|179900.0|179900.0|179900.0|179900.0|179900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|179900.0|179900.0|0.0|179900.0|179900.0|0.0|0.0|-3.0
1235|SalePrice|1|1|98600.0|98600.0|98600.0|98600.0|98600.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|98600.0|98600.0|0.0|98600.0|98600.0|0.0|0.0|-3.0
1236|SalePrice|5|3|419150.0|139716.67|139542.17|135000.0||2|40.0|74825833.33|8650.19|0|0.0|0|0.0|3|60.0|2|40.0|3|134450.0|149700.0|15250.0|134725.0|142350.0|7625.0|0.7|-1.5
1238|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1239|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1240|SalePrice|2|1|194000.0|194000.0|194000.0|194000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|194000.0|194000.0|0.0|194000.0|194000.0|0.0|0.0|-3.0
1241|SalePrice|1|1|199900.0|199900.0|199900.0|199900.0|199900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|199900.0|199900.0|0.0|199900.0|199900.0|0.0|0.0|-3.0
1242|SalePrice|4|1|175500.0|175500.0|175500.0|175500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|175500.0|175500.0|0.0|175500.0|175500.0|0.0|0.0|-3.0
1244|SalePrice|1|1|150000.0|150000.0|150000.0|150000.0|150000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|150000.0|150000.0|0.0|150000.0|150000.0|0.0|0.0|-3.0
1245|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1246|SalePrice|3|1|154000.0|154000.0|154000.0|154000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|154000.0|154000.0|0.0|154000.0|154000.0|0.0|0.0|-3.0
1247|SalePrice|1|1|197000.0|197000.0|197000.0|197000.0|197000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|197000.0|197000.0|0.0|197000.0|197000.0|0.0|0.0|-3.0
1248|SalePrice|4|2|254240.0|127120.0|120622.88|127120.0||2|50.0|3219228800.0|56738.25|0|0.0|0|0.0|2|50.0|2|50.0|2|87000.0|167240.0|80240.0|107060.0|147180.0|40120.0|0.0|-2.0
1250|SalePrice|4|4|591600.0|147900.0|146170.78|151850.0|171900.0|1|25.0|651686666.67|25528.15|0|0.0|0|0.0|4|100.0|0|0.0|4|116000.0|171900.0|55900.0|133250.0|166500.0|33250.0|-0.34|-1.48
1251|SalePrice|2|1|160000.0|160000.0|160000.0|160000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|160000.0|160000.0|0.0|160000.0|160000.0|0.0|0.0|-3.0
1252|SalePrice|5|5|783000.0|156600.0|151832.72|142000.0|142000.0|1|20.0|2165300000.0|46532.78|0|0.0|0|0.0|5|100.0|0|0.0|5|119000.0|235000.0|116000.0|127000.0|160000.0|33000.0|1.11|-0.29
1253|SalePrice|2|2|333000.0|166500.0|166228.76|166500.0|176000.0|1|50.0|180500000.0|13435.03|0|0.0|0|0.0|2|100.0|0|0.0|2|157000.0|176000.0|19000.0|161750.0|171250.0|9500.0|0.0|-2.0
1254|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1256|SalePrice|4|1|147500.0|147500.0|147500.0|147500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|147500.0|147500.0|0.0|147500.0|147500.0|0.0|0.0|-3.0
1258|SalePrice|5|4|531459.0|132864.75|130062.58|126979.5|108959.0|1|20.0|1022048836.92|31969.5|0|0.0|0|0.0|4|80.0|1|20.0|4|105000.0|172500.0|67500.0|107969.25|151875.0|43905.75|0.34|-1.55
1260|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1261|SalePrice|1|1|163000.0|163000.0|163000.0|163000.0|163000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|163000.0|163000.0|0.0|163000.0|163000.0|0.0|0.0|-3.0
1262|SalePrice|2|2|366500.0|183250.0|183241.64|183250.0|185000.0|1|50.0|6125000.0|2474.87|0|0.0|0|0.0|2|100.0|0|0.0|2|181500.0|185000.0|3500.0|182375.0|184125.0|1750.0|0.0|-2.0
1264|SalePrice|3|1|167500.0|167500.0|167500.0|167500.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|167500.0|167500.0|0.0|167500.0|167500.0|0.0|0.0|-3.0
1265|SalePrice|1|1|179900.0|179900.0|179900.0|179900.0|179900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|179900.0|179900.0|0.0|179900.0|179900.0|0.0|0.0|-3.0
1266|SalePrice|4|2|335895.0|167947.5|167754.34|167947.5||2|50.0|129685512.5|11387.95|0|0.0|0|0.0|2|50.0|2|50.0|2|159895.0|176000.0|16105.0|163921.25|171973.75|8052.5|0.0|-2.0
1268|SalePrice|4|3|408500.0|136166.67|136068.99|133000.0|143500.0|1|25.0|40583333.33|6370.5|0|0.0|0|0.0|3|75.0|1|25.0|3|132000.0|143500.0|11500.0|132500.0|138250.0|5750.0|0.69|-1.5
1269|SalePrice|3|2|347000.0|173500.0|172510.87|173500.0||1|33.33|684500000.0|26162.95|0|0.0|0|0.0|2|66.67|1|33.33|2|155000.0|192000.0|37000.0|164250.0|182750.0|18500.0|0.0|-2.0
1270|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1271|SalePrice|1|1|135000.0|135000.0|135000.0|135000.0|135000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|135000.0|135000.0|0.0|135000.0|135000.0|0.0|0.0|-3.0
1273|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1274|SalePrice|3|1|203000.0|203000.0|203000.0|203000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|203000.0|203000.0|0.0|203000.0|203000.0|0.0|0.0|-3.0
1276|SalePrice|1|1|60000.0|60000.0|60000.0|60000.0|60000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|60000.0|60000.0|0.0|60000.0|60000.0|0.0|0.0|-3.0
1277|SalePrice|1|1|167000.0|167000.0|167000.0|167000.0|167000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|167000.0|167000.0|0.0|167000.0|167000.0|0.0|0.0|-3.0
1278|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1279|SalePrice|1|1|171500.0|171500.0|171500.0|171500.0|171500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|171500.0|171500.0|0.0|171500.0|171500.0|0.0|0.0|-3.0
1280|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1281|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1282|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1283|SalePrice|1|1|140000.0|140000.0|140000.0|140000.0|140000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|140000.0|140000.0|0.0|140000.0|140000.0|0.0|0.0|-3.0
1284|SalePrice|2|1|110000.0|110000.0|110000.0|110000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|110000.0|110000.0|0.0|110000.0|110000.0|0.0|0.0|-3.0
1285|SalePrice|4|2|270500.0|135250.0|134998.15|135250.0||2|50.0|136125000.0|11667.26|0|0.0|0|0.0|2|50.0|2|50.0|2|127000.0|143500.0|16500.0|131125.0|139375.0|8250.0|0.0|-2.0
1287|SalePrice|3|1|162000.0|162000.0|162000.0|162000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|162000.0|162000.0|0.0|162000.0|162000.0|0.0|0.0|-3.0
1288|SalePrice|3|1|245500.0|245500.0|245500.0|245500.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|245500.0|245500.0|0.0|245500.0|245500.0|0.0|0.0|-3.0
1290|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1291|SalePrice|1|1|173000.0|173000.0|173000.0|173000.0|173000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|173000.0|173000.0|0.0|173000.0|173000.0|0.0|0.0|-3.0
1292|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1293|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1294|SalePrice|3|3|479329.0|159776.33|154548.9|179200.0|193879.0|1|33.33|2202669530.33|46932.61|0|0.0|0|0.0|3|100.0|0|0.0|3|106250.0|193879.0|87629.0|142725.0|186539.5|43814.5|-0.63|-1.5
1295|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1296|SalePrice|4|2|310000.0|155000.0|140712.47|155000.0||2|50.0|8450000000.0|91923.88|0|0.0|0|0.0|2|50.0|2|50.0|2|90000.0|220000.0|130000.0|122500.0|187500.0|65000.0|0.0|-2.0
1297|SalePrice|1|1|153000.0|153000.0|153000.0|153000.0|153000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|153000.0|153000.0|0.0|153000.0|153000.0|0.0|0.0|-3.0
1298|SalePrice|4|1|180000.0|180000.0|180000.0|180000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|180000.0|180000.0|0.0|180000.0|180000.0|0.0|0.0|-3.0
1299|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1301|SalePrice|2|2|287750.0|143875.0|137021.9|143875.0|100000.0|1|50.0|3850031250.0|62048.62|0|0.0|0|0.0|2|100.0|0|0.0|2|100000.0|187750.0|87750.0|121937.5|165812.5|43875.0|0.0|-2.0
1302|SalePrice|9|5|671985.0|134397.0|131659.24|119500.0||4|44.44|964609295.0|31058.16|0|0.0|0|0.0|5|55.56|4|44.44|5|106000.0|176485.0|70485.0|112000.0|158000.0|46000.0|0.47|-1.52
1304|SalePrice|2|1|115000.0|115000.0|115000.0|115000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|115000.0|115000.0|0.0|115000.0|115000.0|0.0|0.0|-3.0
1306|SalePrice|5|3|425500.0|141833.33|131887.3|153000.0||2|40.0|3663583333.33|60527.54|0|0.0|0|0.0|3|60.0|2|40.0|3|76500.0|196000.0|119500.0|114750.0|174500.0|59750.0|-0.33|-1.5
1308|SalePrice|4|1|160000.0|160000.0|160000.0|160000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|160000.0|160000.0|0.0|160000.0|160000.0|0.0|0.0|-3.0
1309|SalePrice|1|1|181000.0|181000.0|181000.0|181000.0|181000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|181000.0|181000.0|0.0|181000.0|181000.0|0.0|0.0|-3.0
1310|SalePrice|3|2|276990.0|138495.0|135937.04|138495.0|164990.0|1|33.33|1403970050.0|37469.59|0|0.0|0|0.0|2|66.67|1|33.33|2|112000.0|164990.0|52990.0|125247.5|151742.5|26495.0|0.0|-2.0
1312|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1313|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1314|SalePrice|5|5|988388.0|197677.6|194750.3|207500.0|207500.0|1|20.0|1344347212.8|36665.34|0|0.0|0|0.0|5|100.0|0|0.0|5|145000.0|230000.0|85000.0|176432.0|229456.0|53024.0|-0.5|-1.27
1315|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1316|SalePrice|5|3|500131.0|166710.33|164147.5|169990.0||2|40.0|1238007130.33|35185.33|0|0.0|0|0.0|3|60.0|2|40.0|3|130000.0|200141.0|70141.0|149995.0|185065.5|35070.5|-0.17|-1.5
1317|SalePrice|1|1|40000.0|40000.0|40000.0|40000.0|40000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|40000.0|40000.0|0.0|40000.0|40000.0|0.0|0.0|-3.0
1319|SalePrice|1|1|123000.0|123000.0|123000.0|123000.0|123000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|123000.0|123000.0|0.0|123000.0|123000.0|0.0|0.0|-3.0
1320|SalePrice|5|2|326500.0|163250.0|163245.21|163250.0||3|60.0|3125000.0|1767.77|0|0.0|0|0.0|2|40.0|3|60.0|2|162000.0|164500.0|2500.0|162625.0|163875.0|1250.0|0.0|-2.0
1321|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1322|SalePrice|2|1|147000.0|147000.0|147000.0|147000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|147000.0|147000.0|0.0|147000.0|147000.0|0.0|0.0|-3.0
1323|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1324|SalePrice|8|3|542000.0|180666.67|173269.14|160000.0||5|62.5|4289333333.33|65493.0|0|0.0|0|0.0|3|37.5|5|62.5|3|128000.0|254000.0|126000.0|144000.0|207000.0|63000.0|0.52|-1.5
