2ndFlrSF|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
778|SalePrice|2|1|165150.0|165150.0|165150.0|165150.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|165150.0|165150.0|0.0|165150.0|165150.0|0.0|0.0|-3.0
779|SalePrice|2|1|174000.0|174000.0|174000.0|174000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|174000.0|174000.0|0.0|174000.0|174000.0|0.0|0.0|-3.0
780|SalePrice|9|5|997900.0|199580.0|190603.03|197500.0||4|44.44|4779857000.0|69136.51|0|0.0|0|0.0|5|55.56|4|44.44|5|135900.0|305000.0|169100.0|140000.0|219500.0|79500.0|0.6|-0.91
782|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
783|SalePrice|3|2|396200.0|198100.0|197360.58|198100.0||1|33.33|584820000.0|24183.05|0|0.0|0|0.0|2|66.67|1|33.33|2|181000.0|215200.0|34200.0|189550.0|206650.0|17100.0|0.0|-2.0
784|SalePrice|4|1|190000.0|190000.0|190000.0|190000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|190000.0|190000.0|0.0|190000.0|190000.0|0.0|0.0|-3.0
785|SalePrice|2|2|379000.0|189500.0|189150.73|189500.0|201000.0|1|50.0|264500000.0|16263.46|0|0.0|0|0.0|2|100.0|0|0.0|2|178000.0|201000.0|23000.0|183750.0|195250.0|11500.0|0.0|-2.0
786|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
787|SalePrice|1|1|175000.0|175000.0|175000.0|175000.0|175000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|175000.0|175000.0|0.0|175000.0|175000.0|0.0|0.0|-3.0
788|SalePrice|2|1|155000.0|155000.0|155000.0|155000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|155000.0|155000.0|0.0|155000.0|155000.0|0.0|0.0|-3.0
790|SalePrice|3|2|374000.0|187000.0|186989.3|187000.0||1|33.33|8000000.0|2828.43|0|0.0|0|0.0|2|66.67|1|33.33|2|185000.0|189000.0|4000.0|186000.0|188000.0|2000.0|0.0|-2.0
792|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
793|SalePrice|4|3|552800.0|184266.67|184015.7|179000.0|175900.0|1|25.0|141803333.33|11908.12|0|0.0|0|0.0|3|75.0|1|25.0|3|175900.0|197900.0|22000.0|177450.0|188450.0|11000.0|0.65|-1.5
794|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
795|SalePrice|4|3|560500.0|186833.33|179302.16|207000.0|118500.0|1|25.0|3698083333.33|60811.87|0|0.0|0|0.0|3|75.0|1|25.0|3|118500.0|235000.0|116500.0|162750.0|221000.0|58250.0|-0.54|-1.5
796|SalePrice|1|1|156932.0|156932.0|156932.0|156932.0|156932.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|156932.0|156932.0|0.0|156932.0|156932.0|0.0|0.0|-3.0
797|SalePrice|4|2|448780.0|224390.0|221167.85|224390.0||2|50.0|2871304200.0|53584.55|0|0.0|0|0.0|2|50.0|2|50.0|2|186500.0|262280.0|75780.0|205445.0|243335.0|37890.0|0.0|-2.0
798|SalePrice|1|1|197000.0|197000.0|197000.0|197000.0|197000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|197000.0|197000.0|0.0|197000.0|197000.0|0.0|0.0|-3.0
800|SalePrice|5|2|377000.0|188500.0|187776.46|188500.0||3|60.0|544500000.0|23334.52|0|0.0|0|0.0|2|40.0|3|60.0|2|172000.0|205000.0|33000.0|180250.0|196750.0|16500.0|0.0|-2.0
804|SalePrice|6|4|787100.0|196775.0|194950.1|193750.0||2|33.33|968002500.0|31112.74|0|0.0|0|0.0|4|66.67|2|33.33|4|165600.0|234000.0|68400.0|174525.0|216000.0|41475.0|0.21|-1.56
806|SalePrice|2|2|357000.0|178500.0|171207.48|178500.0|128000.0|1|50.0|5100500000.0|71417.78|0|0.0|0|0.0|2|100.0|0|0.0|2|128000.0|229000.0|101000.0|153250.0|203750.0|50500.0|0.0|-2.0
807|SalePrice|3|3|607000.0|202333.33|201514.8|191000.0|187500.0|1|33.33|516583333.33|22728.47|0|0.0|0|0.0|3|100.0|0|0.0|3|187500.0|228500.0|41000.0|189250.0|209750.0|20500.0|0.69|-1.5
808|SalePrice|2|2|330000.0|165000.0|163095.06|165000.0|190000.0|1|50.0|1250000000.0|35355.34|0|0.0|0|0.0|2|100.0|0|0.0|2|140000.0|190000.0|50000.0|152500.0|177500.0|25000.0|0.0|-2.0
809|SalePrice|3|2|372500.0|186250.0|186067.19|186250.0|194500.0|1|33.33|136125000.0|11667.26|0|0.0|0|0.0|2|66.67|1|33.33|2|178000.0|194500.0|16500.0|182125.0|190375.0|8250.0|0.0|-2.0
810|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
811|SalePrice|1|1|188700.0|188700.0|188700.0|188700.0|188700.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|188700.0|188700.0|0.0|188700.0|188700.0|0.0|0.0|-3.0
812|SalePrice|2|1|185900.0|185900.0|185900.0|185900.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|185900.0|185900.0|0.0|185900.0|185900.0|0.0|0.0|-3.0
813|SalePrice|3|2|307900.0|153950.0|153316.67|153950.0|167900.0|1|33.33|389205000.0|19728.28|0|0.0|0|0.0|2|66.67|1|33.33|2|140000.0|167900.0|27900.0|146975.0|160925.0|13950.0|0.0|-2.0
814|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
815|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
816|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
817|SalePrice|1|1|311500.0|311500.0|311500.0|311500.0|311500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|311500.0|311500.0|0.0|311500.0|311500.0|0.0|0.0|-3.0
818|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
821|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
823|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
825|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
826|SalePrice|1|1|168000.0|168000.0|168000.0|168000.0|168000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|168000.0|168000.0|0.0|168000.0|168000.0|0.0|0.0|-3.0
827|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
828|SalePrice|4|1|180000.0|180000.0|180000.0|180000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|180000.0|180000.0|0.0|180000.0|180000.0|0.0|0.0|-3.0
829|SalePrice|2|2|426500.0|213250.0|212467.64|213250.0|195000.0|1|50.0|666125000.0|25809.4|0|0.0|0|0.0|2|100.0|0|0.0|2|195000.0|231500.0|36500.0|204125.0|222375.0|18250.0|0.0|-2.0
830|SalePrice|2|1|186500.0|186500.0|186500.0|186500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|186500.0|186500.0|0.0|186500.0|186500.0|0.0|0.0|-3.0
831|SalePrice|1|1|187000.0|187000.0|187000.0|187000.0|187000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|187000.0|187000.0|0.0|187000.0|187000.0|0.0|0.0|-3.0
832|SalePrice|3|3|515565.0|171855.0|171715.79|173000.0|162900.0|1|33.33|71249575.0|8440.95|0|0.0|0|0.0|3|100.0|0|0.0|3|162900.0|179665.0|16765.0|167950.0|176332.5|8382.5|-0.24|-1.5
833|SalePrice|2|2|346000.0|173000.0|172583.31|173000.0|161000.0|1|50.0|288000000.0|16970.56|0|0.0|0|0.0|2|100.0|0|0.0|2|161000.0|185000.0|24000.0|167000.0|179000.0|12000.0|0.0|-2.0
834|SalePrice|1|1|212000.0|212000.0|212000.0|212000.0|212000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|212000.0|212000.0|0.0|212000.0|212000.0|0.0|0.0|-3.0
836|SalePrice|1|1|231500.0|231500.0|231500.0|231500.0|231500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|231500.0|231500.0|0.0|231500.0|231500.0|0.0|0.0|-3.0
838|SalePrice|2|1|280000.0|280000.0|280000.0|280000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|280000.0|280000.0|0.0|280000.0|280000.0|0.0|0.0|-3.0
839|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
840|SalePrice|7|5|905730.0|181146.0|178731.78|177000.0||2|28.57|1154279080.0|33974.68|0|0.0|0|0.0|5|71.43|2|28.57|5|151000.0|233230.0|82230.0|152000.0|192500.0|40500.0|0.65|-0.91
841|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
842|SalePrice|2|2|356000.0|178000.0|177929.76|178000.0|183000.0|1|50.0|50000000.0|7071.07|0|0.0|0|0.0|2|100.0|0|0.0|2|173000.0|183000.0|10000.0|175500.0|180500.0|5000.0|0.0|-2.0
843|SalePrice|1|1|205950.0|205950.0|205950.0|205950.0|205950.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|205950.0|205950.0|0.0|205950.0|205950.0|0.0|0.0|-3.0
844|SalePrice|3|2|454000.0|227000.0|223624.69|227000.0||1|33.33|3042000000.0|55154.33|0|0.0|0|0.0|2|66.67|1|33.33|2|188000.0|266000.0|78000.0|207500.0|246500.0|39000.0|0.0|-2.0
845|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
846|SalePrice|3|3|714500.0|238166.67|236771.36|224500.0|224500.0|1|33.33|1040083333.33|32250.32|0|0.0|0|0.0|3|100.0|0|0.0|3|215000.0|275000.0|60000.0|219750.0|249750.0|30000.0|0.64|-1.5
848|SalePrice|4|1|230000.0|230000.0|230000.0|230000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|230000.0|230000.0|0.0|230000.0|230000.0|0.0|0.0|-3.0
850|SalePrice|4|2|446000.0|223000.0|215325.34|223000.0||2|50.0|6728000000.0|82024.39|0|0.0|0|0.0|2|50.0|2|50.0|2|165000.0|281000.0|116000.0|194000.0|252000.0|58000.0|0.0|-2.0
851|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
854|SalePrice|1|1|208500.0|208500.0|208500.0|208500.0|208500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|208500.0|208500.0|0.0|208500.0|208500.0|0.0|0.0|-3.0
855|SalePrice|2|1|227000.0|227000.0|227000.0|227000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|227000.0|227000.0|0.0|227000.0|227000.0|0.0|0.0|-3.0
857|SalePrice|2|1|215000.0|215000.0|215000.0|215000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|215000.0|215000.0|0.0|215000.0|215000.0|0.0|0.0|-3.0
858|SalePrice|5|3|637500.0|212500.0|209815.79|213500.0||2|40.0|1681750000.0|41009.15|0|0.0|0|0.0|3|60.0|2|40.0|3|171000.0|253000.0|82000.0|192250.0|233250.0|41000.0|-0.04|-1.5
860|SalePrice|4|2|412500.0|206250.0|206019.42|206250.0||2|50.0|190125000.0|13788.58|0|0.0|0|0.0|2|50.0|2|50.0|2|196500.0|216000.0|19500.0|201375.0|211125.0|9750.0|0.0|-2.0
861|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
862|SalePrice|8|5|828500.0|165700.0|164599.04|173000.0||3|37.5|439700000.0|20969.02|0|0.0|0|0.0|5|62.5|3|37.5|5|136000.0|190000.0|54000.0|154000.0|175500.0|21500.0|-0.37|-1.13
863|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
864|SalePrice|4|2|397500.0|198750.0|198557.3|198750.0||2|50.0|153125000.0|12374.37|0|0.0|0|0.0|2|50.0|2|50.0|2|190000.0|207500.0|17500.0|194375.0|203125.0|8750.0|0.0|-2.0
866|SalePrice|3|3|620500.0|206833.33|206432.25|205000.0|205000.0|1|33.33|250583333.33|15829.82|0|0.0|0|0.0|3|100.0|0|0.0|3|192000.0|223500.0|31500.0|198500.0|214250.0|15750.0|0.21|-1.5
867|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
868|SalePrice|2|1|204000.0|204000.0|204000.0|204000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|204000.0|204000.0|0.0|204000.0|204000.0|0.0|0.0|-3.0
869|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
870|SalePrice|2|1|240000.0|240000.0|240000.0|240000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|240000.0|240000.0|0.0|240000.0|240000.0|0.0|0.0|-3.0
871|SalePrice|4|3|770000.0|256666.67|256490.92|252000.0||1|25.0|137333333.33|11718.93|0|0.0|0|0.0|3|75.0|1|25.0|3|248000.0|270000.0|22000.0|250000.0|261000.0|11000.0|0.62|-1.5
872|SalePrice|2|2|461000.0|230500.0|230456.07|230500.0|235000.0|1|50.0|40500000.0|6363.96|0|0.0|0|0.0|2|100.0|0|0.0|2|226000.0|235000.0|9000.0|228250.0|232750.0|4500.0|0.0|-2.0
873|SalePrice|2|1|235000.0|235000.0|235000.0|235000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|235000.0|235000.0|0.0|235000.0|235000.0|0.0|0.0|-3.0
874|SalePrice|1|1|240000.0|240000.0|240000.0|240000.0|240000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|240000.0|240000.0|0.0|240000.0|240000.0|0.0|0.0|-3.0
875|SalePrice|2|1|144000.0|144000.0|144000.0|144000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|144000.0|144000.0|0.0|144000.0|144000.0|0.0|0.0|-3.0
876|SalePrice|2|2|730581.0|365290.5|311199.44|365290.5|556581.0|1|50.0|73184110780.5|270525.62|0|0.0|0|0.0|2|100.0|0|0.0|2|174000.0|556581.0|382581.0|269645.25|460935.75|191290.5|0.0|-2.0
878|SalePrice|6|4|849500.0|212375.0|211420.88|211500.0||2|33.33|541062500.0|23260.75|0|0.0|0|0.0|4|66.67|2|33.33|4|187000.0|239500.0|52500.0|197125.0|226750.0|29625.0|0.09|-1.5
880|SalePrice|5|3|796654.0|265551.33|241691.33|183500.0||2|40.0|22099668905.33|148659.57|0|0.0|0|0.0|3|60.0|2|40.0|3|176000.0|437154.0|261154.0|179750.0|310327.0|130577.0|0.71|-1.5
881|SalePrice|2|1|204750.0|204750.0|204750.0|204750.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|204750.0|204750.0|0.0|204750.0|204750.0|0.0|0.0|-3.0
882|SalePrice|1|1|277000.0|277000.0|277000.0|277000.0|277000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|277000.0|277000.0|0.0|277000.0|277000.0|0.0|0.0|-3.0
883|SalePrice|1|1|167500.0|167500.0|167500.0|167500.0|167500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|167500.0|167500.0|0.0|167500.0|167500.0|0.0|0.0|-3.0
884|SalePrice|5|2|484400.0|242200.0|241581.35|242200.0||3|60.0|598580000.0|24465.89|0|0.0|0|0.0|2|40.0|3|60.0|2|224900.0|259500.0|34600.0|233550.0|250850.0|17300.0|0.0|-2.0
885|SalePrice|4|2|416500.0|208250.0|207263.12|208250.0||2|50.0|820125000.0|28637.82|0|0.0|0|0.0|2|50.0|2|50.0|2|188000.0|228500.0|40500.0|198125.0|218375.0|20250.0|0.0|-2.0
886|SalePrice|10|3|834790.0|278263.33|274302.08|269790.0||7|70.0|3360098033.33|57966.35|0|0.0|0|0.0|3|30.0|7|70.0|3|225000.0|340000.0|115000.0|247395.0|304895.0|57500.0|0.26|-1.5
887|SalePrice|3|2|463875.0|231937.5|231901.92|231937.5||1|33.33|33007812.5|5745.24|0|0.0|0|0.0|2|66.67|1|33.33|2|227875.0|236000.0|8125.0|229906.25|233968.75|4062.5|0.0|-2.0
888|SalePrice|3|3|605000.0|201666.67|199325.69|205000.0|237000.0|1|33.33|1377333333.33|37112.44|0|0.0|0|0.0|3|100.0|0|0.0|3|163000.0|237000.0|74000.0|184000.0|221000.0|37000.0|-0.16|-1.5
890|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
892|SalePrice|2|1|138887.0|138887.0|138887.0|138887.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|138887.0|138887.0|0.0|138887.0|138887.0|0.0|0.0|-3.0
893|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
895|SalePrice|2|1|220000.0|220000.0|220000.0|220000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|220000.0|220000.0|0.0|220000.0|220000.0|0.0|0.0|-3.0
896|SalePrice|11|6|1157400.0|192900.0|189744.91|200500.0||5|45.45|1347340000.0|36706.13|0|0.0|0|0.0|6|54.55|5|45.45|6|136000.0|230000.0|94000.0|171550.0|221500.0|49950.0|-0.51|-1.13
897|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
898|SalePrice|2|1|255000.0|255000.0|255000.0|255000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|255000.0|255000.0|0.0|255000.0|255000.0|0.0|0.0|-3.0
899|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
900|SalePrice|4|2|447400.0|223700.0|223112.64|223700.0||2|50.0|524880000.0|22910.26|0|0.0|0|0.0|2|50.0|2|50.0|2|207500.0|239900.0|32400.0|215600.0|231800.0|16200.0|0.0|-2.0
901|SalePrice|1|1|200100.0|200100.0|200100.0|200100.0|200100.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|200100.0|200100.0|0.0|200100.0|200100.0|0.0|0.0|-3.0
902|SalePrice|2|2|438700.0|219350.0|219226.82|219350.0|212000.0|1|50.0|108045000.0|10394.47|0|0.0|0|0.0|2|100.0|0|0.0|2|212000.0|226700.0|14700.0|215675.0|223025.0|7350.0|0.0|-2.0
903|SalePrice|1|1|237000.0|237000.0|237000.0|237000.0|237000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|237000.0|237000.0|0.0|237000.0|237000.0|0.0|0.0|-3.0
904|SalePrice|1|1|271000.0|271000.0|271000.0|271000.0|271000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|271000.0|271000.0|0.0|271000.0|271000.0|0.0|0.0|-3.0
908|SalePrice|4|1|193000.0|193000.0|193000.0|193000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|193000.0|193000.0|0.0|193000.0|193000.0|0.0|0.0|-3.0
910|SalePrice|2|1|155000.0|155000.0|155000.0|155000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|155000.0|155000.0|0.0|155000.0|155000.0|0.0|0.0|-3.0
912|SalePrice|3|2|334000.0|167000.0|164635.96|167000.0||1|33.33|1568000000.0|39597.98|0|0.0|0|0.0|2|66.67|1|33.33|2|139000.0|195000.0|56000.0|153000.0|181000.0|28000.0|0.0|-2.0
913|SalePrice|1|1|197900.0|197900.0|197900.0|197900.0|197900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|197900.0|197900.0|0.0|197900.0|197900.0|0.0|0.0|-3.0
914|SalePrice|1|1|211000.0|211000.0|211000.0|211000.0|211000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|211000.0|211000.0|0.0|211000.0|211000.0|0.0|0.0|-3.0
915|SalePrice|4|3|421900.0|140633.33|133057.11|129000.0||1|25.0|3288103333.33|57341.99|0|0.0|0|0.0|3|75.0|1|25.0|3|90000.0|202900.0|112900.0|109500.0|165950.0|56450.0|0.36|-1.5
916|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
917|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
918|SalePrice|3|1|201800.0|201800.0|201800.0|201800.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|201800.0|201800.0|0.0|201800.0|201800.0|0.0|0.0|-3.0
919|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
920|SalePrice|1|1|252678.0|252678.0|252678.0|252678.0|252678.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|252678.0|252678.0|0.0|252678.0|252678.0|0.0|0.0|-3.0
923|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
924|SalePrice|2|1|129500.0|129500.0|129500.0|129500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|129500.0|129500.0|0.0|129500.0|129500.0|0.0|0.0|-3.0
925|SalePrice|2|1|122000.0|122000.0|122000.0|122000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|122000.0|122000.0|0.0|122000.0|122000.0|0.0|0.0|-3.0
926|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
927|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
928|SalePrice|2|1|145900.0|145900.0|145900.0|145900.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|145900.0|145900.0|0.0|145900.0|145900.0|0.0|0.0|-3.0
929|SalePrice|2|1|104000.0|104000.0|104000.0|104000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|104000.0|104000.0|0.0|104000.0|104000.0|0.0|0.0|-3.0
930|SalePrice|1|1|199900.0|199900.0|199900.0|199900.0|199900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|199900.0|199900.0|0.0|199900.0|199900.0|0.0|0.0|-3.0
932|SalePrice|1|1|250000.0|250000.0|250000.0|250000.0|250000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|250000.0|250000.0|0.0|250000.0|250000.0|0.0|0.0|-3.0
933|SalePrice|1|1|185000.0|185000.0|185000.0|185000.0|185000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|185000.0|185000.0|0.0|185000.0|185000.0|0.0|0.0|-3.0
936|SalePrice|2|1|169500.0|169500.0|169500.0|169500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|169500.0|169500.0|0.0|169500.0|169500.0|0.0|0.0|-3.0
939|SalePrice|1|1|250000.0|250000.0|250000.0|250000.0|250000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|250000.0|250000.0|0.0|250000.0|250000.0|0.0|0.0|-3.0
940|SalePrice|2|1|130000.0|130000.0|130000.0|130000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|130000.0|130000.0|0.0|130000.0|130000.0|0.0|0.0|-3.0
941|SalePrice|3|2|426000.0|213000.0|212602.92|213000.0||1|33.33|338000000.0|18384.78|0|0.0|0|0.0|2|66.67|1|33.33|2|200000.0|226000.0|26000.0|206500.0|219500.0|13000.0|0.0|-2.0
942|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
943|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
950|SalePrice|1|1|160000.0|160000.0|160000.0|160000.0|160000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|160000.0|160000.0|0.0|160000.0|160000.0|0.0|0.0|-3.0
954|SalePrice|1|1|328000.0|328000.0|328000.0|328000.0|328000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|328000.0|328000.0|0.0|328000.0|328000.0|0.0|0.0|-3.0
955|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
956|SalePrice|1|1|254900.0|254900.0|254900.0|254900.0|254900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|254900.0|254900.0|0.0|254900.0|254900.0|0.0|0.0|-3.0
957|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
959|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
960|SalePrice|2|1|193500.0|193500.0|193500.0|193500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|193500.0|193500.0|0.0|193500.0|193500.0|0.0|0.0|-3.0
966|SalePrice|1|1|185000.0|185000.0|185000.0|185000.0|185000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|185000.0|185000.0|0.0|185000.0|185000.0|0.0|0.0|-3.0
967|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
971|SalePrice|1|1|200500.0|200500.0|200500.0|200500.0|200500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|200500.0|200500.0|0.0|200500.0|200500.0|0.0|0.0|-3.0
972|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
973|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
975|SalePrice|2|2|449000.0|224500.0|224031.25|224500.0|210000.0|1|50.0|420500000.0|20506.1|0|0.0|0|0.0|2|100.0|0|0.0|2|210000.0|239000.0|29000.0|217250.0|231750.0|14500.0|0.0|-2.0
976|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
977|SalePrice|1|1|219500.0|219500.0|219500.0|219500.0|219500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|219500.0|219500.0|0.0|219500.0|219500.0|0.0|0.0|-3.0
