1stFlrSF|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
954|SalePrice|3|3|370750.0|123583.33|123425.03|119750.0|119750.0|1|33.33|60020833.33|7747.31|0|0.0|0|0.0|3|100.0|0|0.0|3|118500.0|132500.0|14000.0|119125.0|126125.0|7000.0|0.69|-1.5
955|SalePrice|5|2|303500.0|151750.0|149718.07|151750.0||3|60.0|1225125000.0|35001.79|0|0.0|0|0.0|2|40.0|3|60.0|2|127000.0|176500.0|49500.0|139375.0|164125.0|24750.0|0.0|-2.0
956|SalePrice|2|2|432900.0|216450.0|215816.36|216450.0|233000.0|1|50.0|547805000.0|23405.23|0|0.0|0|0.0|2|100.0|0|0.0|2|199900.0|233000.0|33100.0|208175.0|224725.0|16550.0|0.0|-2.0
957|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
958|SalePrice|7|5|713750.0|142750.0|142322.16|143750.0||2|28.57|151937500.0|12326.29|0|0.0|0|0.0|5|71.43|2|28.57|5|128000.0|157500.0|29500.0|133000.0|151500.0|18500.0|-0.04|-1.52
959|SalePrice|3|2|300500.0|150250.0|148517.68|150250.0||1|33.33|1035125000.0|32173.36|0|0.0|0|0.0|2|66.67|1|33.33|2|127500.0|173000.0|45500.0|138875.0|161625.0|22750.0|0.0|-2.0
960|SalePrice|18|7|933250.0|133321.43|128816.0|124500.0||11|61.11|1703014880.95|41267.6|0|0.0|0|0.0|7|38.89|11|61.11|7|94750.0|219500.0|124750.0|110250.0|137000.0|26750.0|1.43|0.89
961|SalePrice|3|2|259000.0|129500.0|129073.62|129500.0||1|33.33|220500000.0|14849.24|0|0.0|0|0.0|2|66.67|1|33.33|2|119000.0|140000.0|21000.0|124250.0|134750.0|10500.0|0.0|-2.0
962|SalePrice|3|1|186500.0|186500.0|186500.0|186500.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|186500.0|186500.0|0.0|186500.0|186500.0|0.0|0.0|-3.0
963|SalePrice|1|1|231500.0|231500.0|231500.0|231500.0|231500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|231500.0|231500.0|0.0|231500.0|231500.0|0.0|0.0|-3.0
964|SalePrice|6|2|285500.0|142750.0|141233.85|142750.0||4|66.67|861125000.0|29344.93|0|0.0|0|0.0|2|33.33|4|66.67|2|122000.0|163500.0|41500.0|132375.0|153125.0|20750.0|0.0|-2.0
965|SalePrice|2|1|119900.0|119900.0|119900.0|119900.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|119900.0|119900.0|0.0|119900.0|119900.0|0.0|0.0|-3.0
966|SalePrice|1|1|139000.0|139000.0|139000.0|139000.0|139000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|139000.0|139000.0|0.0|139000.0|139000.0|0.0|0.0|-3.0
967|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
968|SalePrice|4|3|269500.0|89833.33|87817.89|100000.0||1|25.0|487583333.33|22081.29|0|0.0|0|0.0|3|75.0|1|25.0|3|64500.0|105000.0|40500.0|82250.0|102500.0|20250.0|-0.67|-1.5
969|SalePrice|2|1|122000.0|122000.0|122000.0|122000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|122000.0|122000.0|0.0|122000.0|122000.0|0.0|0.0|-3.0
970|SalePrice|6|4|530000.0|132500.0|132465.05|131250.0||2|33.33|12500000.0|3535.53|0|0.0|0|0.0|4|66.67|2|33.33|3|130000.0|137500.0|7500.0|130000.0|133750.0|3750.0|0.82|-1.0
971|SalePrice|1|1|128500.0|128500.0|128500.0|128500.0|128500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|128500.0|128500.0|0.0|128500.0|128500.0|0.0|0.0|-3.0
972|SalePrice|5|2|272200.0|136100.0|136038.23|136100.0||3|60.0|33620000.0|5798.28|0|0.0|0|0.0|2|40.0|3|60.0|2|132000.0|140200.0|8200.0|134050.0|138150.0|4100.0|0.0|-2.0
974|SalePrice|1|1|93500.0|93500.0|93500.0|93500.0|93500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|93500.0|93500.0|0.0|93500.0|93500.0|0.0|0.0|-3.0
975|SalePrice|3|1|239000.0|239000.0|239000.0|239000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|239000.0|239000.0|0.0|239000.0|239000.0|0.0|0.0|-3.0
976|SalePrice|6|3|477500.0|159166.67|157406.09|160000.0||3|50.0|827083333.33|28759.06|0|0.0|0|0.0|3|50.0|3|50.0|3|130000.0|187500.0|57500.0|145000.0|173750.0|28750.0|-0.05|-1.5
977|SalePrice|1|1|178000.0|178000.0|178000.0|178000.0|178000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|178000.0|178000.0|0.0|178000.0|178000.0|0.0|0.0|-3.0
978|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
979|SalePrice|3|3|503000.0|167666.67|158150.58|145000.0|248000.0|1|33.33|5146333333.33|71737.95|0|0.0|0|0.0|3|100.0|0|0.0|3|110000.0|248000.0|138000.0|127500.0|196500.0|69000.0|0.52|-1.5
980|SalePrice|6|5|830500.0|166100.0|160994.69|135500.0|135500.0|1|16.67|2300925000.0|47967.96|0|0.0|0|0.0|5|83.33|1|16.67|5|127500.0|236000.0|108500.0|135000.0|196500.0|61500.0|0.64|-1.3
981|SalePrice|3|2|318250.0|159125.0|158331.14|159125.0||1|33.33|504031250.0|22450.64|0|0.0|0|0.0|2|66.67|1|33.33|2|143250.0|175000.0|31750.0|151187.5|167062.5|15875.0|0.0|-2.0
982|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
983|SalePrice|4|3|472500.0|157500.0|156920.27|160000.0||1|25.0|268750000.0|16393.6|0|0.0|0|0.0|3|75.0|1|25.0|3|140000.0|172500.0|32500.0|150000.0|166250.0|16250.0|-0.27|-1.5
984|SalePrice|6|1|117000.0|117000.0|117000.0|117000.0||5|83.33|||0|0.0|0|0.0|1|16.67|5|83.33|1|117000.0|117000.0|0.0|117000.0|117000.0|0.0|0.0|-3.0
985|SalePrice|3|1|149900.0|149900.0|149900.0|149900.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|149900.0|149900.0|0.0|149900.0|149900.0|0.0|0.0|-3.0
986|SalePrice|3|1|102000.0|102000.0|102000.0|102000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|102000.0|102000.0|0.0|102000.0|102000.0|0.0|0.0|-3.0
988|SalePrice|11|5|685500.0|137100.0|135155.53|128500.0||6|54.55|721300000.0|26857.03|0|0.0|0|0.0|5|45.45|6|54.55|5|113000.0|180000.0|67000.0|119000.0|145000.0|26000.0|0.85|-0.69
989|SalePrice|1|1|133000.0|133000.0|133000.0|133000.0|133000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|133000.0|133000.0|0.0|133000.0|133000.0|0.0|0.0|-3.0
990|SalePrice|9|6|877600.0|146266.67|144722.84|141500.0||3|33.33|583066666.67|24146.77|0|0.0|0|0.0|6|66.67|3|33.33|6|123600.0|189000.0|65400.0|129000.0|153250.0|24250.0|0.91|-0.33
991|SalePrice|2|1|254900.0|254900.0|254900.0|254900.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|254900.0|254900.0|0.0|254900.0|254900.0|0.0|0.0|-3.0
992|SalePrice|5|1|235000.0|235000.0|235000.0|235000.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|235000.0|235000.0|0.0|235000.0|235000.0|0.0|0.0|-3.0
993|SalePrice|3|2|424900.0|212450.0|212235.25|212450.0||1|33.33|182405000.0|13505.74|0|0.0|0|0.0|2|66.67|1|33.33|2|202900.0|222000.0|19100.0|207675.0|217225.0|9550.0|0.0|-2.0
994|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
995|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
996|SalePrice|3|2|255000.0|127500.0|126000.0|127500.0||1|33.33|760500000.0|27577.16|0|0.0|0|0.0|2|66.67|1|33.33|2|108000.0|147000.0|39000.0|117750.0|137250.0|19500.0|0.0|-2.0
997|SalePrice|3|3|498000.0|166000.0|156733.23|135000.0|135000.0|1|33.33|5143000000.0|71714.71|0|0.0|0|0.0|3|100.0|0|0.0|3|115000.0|248000.0|133000.0|125000.0|191500.0|66500.0|0.65|-1.5
998|SalePrice|2|1|157000.0|157000.0|157000.0|157000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|157000.0|157000.0|0.0|157000.0|157000.0|0.0|0.0|-3.0
999|SalePrice|4|3|445400.0|148466.67|147042.99|134500.0|134500.0|1|25.0|673003333.33|25942.31|0|0.0|0|0.0|3|75.0|1|25.0|3|132500.0|178400.0|45900.0|133500.0|156450.0|22950.0|0.7|-1.5
1000|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1001|SalePrice|5|2|262000.0|131000.0|130249.76|131000.0||3|60.0|392000000.0|19798.99|0|0.0|0|0.0|2|40.0|3|60.0|2|117000.0|145000.0|28000.0|124000.0|138000.0|14000.0|0.0|-2.0
1002|SalePrice|2|2|240000.0|120000.0|116566.5|120000.0|91500.0|1|50.0|1624500000.0|40305.09|0|0.0|0|0.0|2|100.0|0|0.0|2|91500.0|148500.0|57000.0|105750.0|134250.0|28500.0|0.0|-2.0
1003|SalePrice|1|1|142500.0|142500.0|142500.0|142500.0|142500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|142500.0|142500.0|0.0|142500.0|142500.0|0.0|0.0|-3.0
1004|SalePrice|4|4|673000.0|168250.0|164687.73|154000.0|159000.0|1|25.0|1791583333.33|42327.1|0|0.0|0|0.0|4|100.0|0|0.0|4|135000.0|230000.0|95000.0|145500.0|176750.0|31250.0|0.97|-0.8
1005|SalePrice|5|3|570000.0|190000.0|181218.58|225000.0||2|40.0|4225000000.0|65000.0|0|0.0|0|0.0|3|60.0|2|40.0|3|115000.0|230000.0|115000.0|170000.0|227500.0|57500.0|-0.7|-1.5
1006|SalePrice|3|3|577000.0|192333.33|169146.36|213000.0|80000.0|1|33.33|10724333333.33|103558.36|0|0.0|0|0.0|3|100.0|0|0.0|3|80000.0|284000.0|204000.0|146500.0|248500.0|102000.0|-0.35|-1.5
1007|SalePrice|2|1|179000.0|179000.0|179000.0|179000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|179000.0|179000.0|0.0|179000.0|179000.0|0.0|0.0|-3.0
1008|SalePrice|11|3|373500.0|124500.0|123409.24|134500.0||8|72.73|381250000.0|19525.62|0|0.0|0|0.0|3|27.27|8|72.73|3|102000.0|137000.0|35000.0|118250.0|135750.0|17500.0|-0.69|-1.5
1009|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1010|SalePrice|1|1|200000.0|200000.0|200000.0|200000.0|200000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|200000.0|200000.0|0.0|200000.0|200000.0|0.0|0.0|-3.0
1012|SalePrice|4|2|283550.0|141775.0|139834.76|141775.0||2|50.0|1092781250.0|33057.24|0|0.0|0|0.0|2|50.0|2|50.0|2|118400.0|165150.0|46750.0|130087.5|153462.5|23375.0|0.0|-2.0
1013|SalePrice|2|1|85000.0|85000.0|85000.0|85000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|85000.0|85000.0|0.0|85000.0|85000.0|0.0|0.0|-3.0
1014|SalePrice|5|2|289500.0|144750.0|135931.97|144750.0||3|60.0|4950125000.0|70357.12|0|0.0|0|0.0|2|40.0|3|60.0|2|95000.0|194500.0|99500.0|119875.0|169625.0|49750.0|0.0|-2.0
1015|SalePrice|1|1|88000.0|88000.0|88000.0|88000.0|88000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|88000.0|88000.0|0.0|88000.0|88000.0|0.0|0.0|-3.0
1016|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1017|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1019|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1020|SalePrice|6|2|437000.0|218500.0|216217.48|218500.0||4|66.67|1984500000.0|44547.73|0|0.0|0|0.0|2|33.33|4|66.67|2|187000.0|250000.0|63000.0|202750.0|234250.0|31500.0|0.0|-2.0
1021|SalePrice|1|1|140000.0|140000.0|140000.0|140000.0|140000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|140000.0|140000.0|0.0|140000.0|140000.0|0.0|0.0|-3.0
1022|SalePrice|6|4|672900.0|168225.0|154955.83|171950.0||2|33.33|5410802500.0|73558.16|0|0.0|0|0.0|4|66.67|2|33.33|4|85000.0|244000.0|159000.0|118675.0|221500.0|102825.0|-0.1|-1.67
1024|SalePrice|5|1|130000.0|130000.0|130000.0|130000.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|130000.0|130000.0|0.0|130000.0|130000.0|0.0|0.0|-3.0
1025|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1026|SalePrice|7|5|990000.0|198000.0|186513.16|156000.0||2|28.57|6163500000.0|78507.96|0|0.0|0|0.0|5|71.43|2|28.57|5|127000.0|310000.0|183000.0|147000.0|250000.0|103000.0|0.57|-1.36
1027|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1028|SalePrice|2|2|304000.0|152000.0|147427.95|152000.0|189000.0|1|50.0|2738000000.0|52325.9|0|0.0|0|0.0|2|100.0|0|0.0|2|115000.0|189000.0|74000.0|133500.0|170500.0|37000.0|0.0|-2.0
1029|SalePrice|2|1|118500.0|118500.0|118500.0|118500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|118500.0|118500.0|0.0|118500.0|118500.0|0.0|0.0|-3.0
1030|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1031|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1032|SalePrice|5|3|407000.0|135666.67|135096.96|140000.0||2|40.0|224333333.33|14977.76|0|0.0|0|0.0|3|60.0|2|40.0|3|119000.0|148000.0|29000.0|129500.0|144000.0|14500.0|-0.49|-1.5
1033|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1034|SalePrice|5|1|169900.0|169900.0|169900.0|169900.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|169900.0|169900.0|0.0|169900.0|169900.0|0.0|0.0|-3.0
1035|SalePrice|2|1|89500.0|89500.0|89500.0|89500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|89500.0|89500.0|0.0|89500.0|89500.0|0.0|0.0|-3.0
1036|SalePrice|3|1|133000.0|133000.0|133000.0|133000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|133000.0|133000.0|0.0|133000.0|133000.0|0.0|0.0|-3.0
1037|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1038|SalePrice|2|1|275500.0|275500.0|275500.0|275500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|275500.0|275500.0|0.0|275500.0|275500.0|0.0|0.0|-3.0
1039|SalePrice|1|1|131500.0|131500.0|131500.0|131500.0|131500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|131500.0|131500.0|0.0|131500.0|131500.0|0.0|0.0|-3.0
1040|SalePrice|28|16|1997250.0|124828.12|121978.69|128250.0||12|42.86|800163322.92|28287.16|0|0.0|0|0.0|16|57.14|12|42.86|16|87500.0|197000.0|109500.0|105500.0|134025.0|28525.0|0.76|0.74
1041|SalePrice|3|2|299500.0|149750.0|147605.89|149750.0||1|33.33|1275125000.0|35708.89|0|0.0|0|0.0|2|66.67|1|33.33|2|124500.0|175000.0|50500.0|137125.0|162375.0|25250.0|0.0|-2.0
1042|SalePrice|2|1|149000.0|149000.0|149000.0|149000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|149000.0|149000.0|0.0|149000.0|149000.0|0.0|0.0|-3.0
1043|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1044|SalePrice|5|1|55993.0|55993.0|55993.0|55993.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|55993.0|55993.0|0.0|55993.0|55993.0|0.0|0.0|-3.0
1045|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1047|SalePrice|1|1|100000.0|100000.0|100000.0|100000.0|100000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|100000.0|100000.0|0.0|100000.0|100000.0|0.0|0.0|-3.0
1048|SalePrice|5|4|486300.0|121575.0|120371.44|124000.0|98300.0|1|20.0|378322500.0|19450.51|0|0.0|0|0.0|4|80.0|1|20.0|4|98300.0|140000.0|41700.0|109325.0|136250.0|26925.0|-0.24|-1.61
1049|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1050|SalePrice|6|4|736650.0|184162.5|167443.27|134000.0||2|33.33|10768822291.67|103772.94|0|0.0|0|0.0|4|66.67|2|33.33|4|128900.0|339750.0|210850.0|130850.0|187312.5|56462.5|1.15|-0.67
1051|SalePrice|3|1|155000.0|155000.0|155000.0|155000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|155000.0|155000.0|0.0|155000.0|155000.0|0.0|0.0|-3.0
1052|SalePrice|7|3|473000.0|157666.67|156776.86|155000.0||4|57.14|425583333.33|20629.67|0|0.0|0|0.0|3|42.86|4|57.14|3|138500.0|179500.0|41000.0|146750.0|167250.0|20500.0|0.23|-1.5
1053|SalePrice|5|4|752500.0|188125.0|183322.66|178500.0|145500.0|1|20.0|2485062500.0|49850.4|0|0.0|0|0.0|4|80.0|1|20.0|4|145500.0|250000.0|104500.0|148875.0|217750.0|68875.0|0.34|-1.55
1054|SalePrice|4|2|288500.0|144250.0|144091.98|144250.0||2|50.0|91125000.0|9545.94|0|0.0|0|0.0|2|50.0|2|50.0|2|137500.0|151000.0|13500.0|140875.0|147625.0|6750.0|0.0|-2.0
1055|SalePrice|8|2|476000.0|238000.0|232901.27|238000.0||6|75.0|4802000000.0|69296.46|0|0.0|0|0.0|2|25.0|6|75.0|2|189000.0|287000.0|98000.0|213500.0|262500.0|49000.0|0.0|-2.0
1056|SalePrice|7|6|816400.0|136066.67|135346.4|140700.0|145000.0|1|14.29|208506666.67|14439.76|0|0.0|0|0.0|6|85.71|1|14.29|6|107000.0|145000.0|38000.0|139100.0|143500.0|4400.0|-1.68|1.01
1057|SalePrice|5|4|686500.0|171625.0|163450.35|175750.0|219500.0|1|20.0|3580229166.67|59835.02|0|0.0|0|0.0|4|80.0|1|20.0|4|109000.0|226000.0|117000.0|126250.0|221125.0|94875.0|-0.07|-1.9
1058|SalePrice|3|1|275000.0|275000.0|275000.0|275000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|275000.0|275000.0|0.0|275000.0|275000.0|0.0|0.0|-3.0
1059|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1060|SalePrice|5|3|464400.0|154800.0|153415.42|154000.0||2|40.0|640570000.0|25309.48|0|0.0|0|0.0|3|60.0|2|40.0|3|129900.0|180500.0|50600.0|141950.0|167250.0|25300.0|0.06|-1.5
1061|SalePrice|2|1|190000.0|190000.0|190000.0|190000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|190000.0|190000.0|0.0|190000.0|190000.0|0.0|0.0|-3.0
1062|SalePrice|3|2|382800.0|191400.0|186131.14|191400.0||1|33.33|3978320000.0|63073.92|0|0.0|0|0.0|2|66.67|1|33.33|2|146800.0|236000.0|89200.0|169100.0|213700.0|44600.0|0.0|-2.0
1063|SalePrice|1|1|128000.0|128000.0|128000.0|128000.0|128000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|128000.0|128000.0|0.0|128000.0|128000.0|0.0|0.0|-3.0
1064|SalePrice|5|1|239000.0|239000.0|239000.0|239000.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|239000.0|239000.0|0.0|239000.0|239000.0|0.0|0.0|-3.0
1065|SalePrice|3|2|341500.0|170750.0|164916.65|170750.0||1|33.33|3916125000.0|62578.95|0|0.0|0|0.0|2|66.67|1|33.33|2|126500.0|215000.0|88500.0|148625.0|192875.0|44250.0|0.0|-2.0
1067|SalePrice|2|2|269500.0|134750.0|134580.83|134750.0|128000.0|1|50.0|91125000.0|9545.94|0|0.0|0|0.0|2|100.0|0|0.0|2|128000.0|141500.0|13500.0|131375.0|138125.0|6750.0|0.0|-2.0
1068|SalePrice|4|1|154500.0|154500.0|154500.0|154500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|154500.0|154500.0|0.0|154500.0|154500.0|0.0|0.0|-3.0
1069|SalePrice|3|2|267500.0|133750.0|133603.89|133750.0||1|33.33|78125000.0|8838.83|0|0.0|0|0.0|2|66.67|1|33.33|2|127500.0|140000.0|12500.0|130625.0|136875.0|6250.0|0.0|-2.0
1070|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1071|SalePrice|1|1|280000.0|280000.0|280000.0|280000.0|280000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|280000.0|280000.0|0.0|280000.0|280000.0|0.0|0.0|-3.0
1072|SalePrice|12|5|783500.0|156700.0|153521.0|145000.0||7|58.33|1458950000.0|38196.2|0|0.0|0|0.0|5|41.67|7|58.33|5|127000.0|223500.0|96500.0|140000.0|148000.0|8000.0|1.33|0.05
1073|SalePrice|6|2|264480.0|132240.0|130087.97|132240.0||4|66.67|1129075200.0|33601.71|0|0.0|0|0.0|2|33.33|4|66.67|2|108480.0|156000.0|47520.0|120360.0|144120.0|23760.0|0.0|-2.0
1074|SalePrice|4|1|153500.0|153500.0|153500.0|153500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|153500.0|153500.0|0.0|153500.0|153500.0|0.0|0.0|-3.0
1075|SalePrice|2|1|106000.0|106000.0|106000.0|106000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|106000.0|106000.0|0.0|106000.0|106000.0|0.0|0.0|-3.0
1076|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1077|SalePrice|3|3|276000.0|92000.0|89605.1|91000.0|91000.0|1|33.33|651000000.0|25514.7|0|0.0|0|0.0|3|100.0|0|0.0|3|67000.0|118000.0|51000.0|79000.0|104500.0|25500.0|0.07|-1.5
1078|SalePrice|3|2|292025.0|146012.5|145960.74|146012.5|142125.0|1|33.33|30225312.5|5497.76|0|0.0|0|0.0|2|66.67|1|33.33|2|142125.0|149900.0|7775.0|144068.75|147956.25|3887.5|0.0|-2.0
1079|SalePrice|4|2|473230.0|236615.0|236590.79|236615.0||2|50.0|22916450.0|4787.11|0|0.0|0|0.0|2|50.0|2|50.0|2|233230.0|240000.0|6770.0|234922.5|238307.5|3385.0|0.0|-2.0
1080|SalePrice|6|5|803000.0|160600.0|157227.43|141000.0|141000.0|1|16.67|1562800000.0|39532.27|0|0.0|0|0.0|5|83.33|1|16.67|5|134000.0|228000.0|94000.0|136000.0|164000.0|28000.0|1.2|-0.23
1081|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1082|SalePrice|4|2|371200.0|185600.0|173315.9|185600.0||2|50.0|8817920000.0|93903.78|0|0.0|0|0.0|2|50.0|2|50.0|2|119200.0|252000.0|132800.0|152400.0|218800.0|66400.0|0.0|-2.0
1083|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1084|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1085|SalePrice|2|1|159000.0|159000.0|159000.0|159000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|159000.0|159000.0|0.0|159000.0|159000.0|0.0|0.0|-3.0
1086|SalePrice|4|4|779350.0|194837.5|188487.51|177225.0|159950.0|1|25.0|3654552291.67|60452.89|0|0.0|0|0.0|4|100.0|0|0.0|4|144900.0|280000.0|135100.0|156187.5|215875.0|59687.5|0.79|-0.99
1088|SalePrice|7|5|815400.0|163080.0|147989.37|170000.0||2|28.57|5954707000.0|77166.75|0|0.0|0|0.0|5|71.43|2|28.57|5|79900.0|270000.0|190100.0|98000.0|197500.0|99500.0|0.25|-1.26
1089|SalePrice|2|1|124000.0|124000.0|124000.0|124000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|124000.0|124000.0|0.0|124000.0|124000.0|0.0|0.0|-3.0
1090|SalePrice|3|1|157000.0|157000.0|157000.0|157000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|157000.0|157000.0|0.0|157000.0|157000.0|0.0|0.0|-3.0
1091|SalePrice|4|1|255000.0|255000.0|255000.0|255000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|255000.0|255000.0|0.0|255000.0|255000.0|0.0|0.0|-3.0
1092|SalePrice|7|4|631900.0|157975.0|155718.64|143000.0||3|42.86|1070069166.67|32711.91|0|0.0|0|0.0|4|57.14|3|42.86|4|139000.0|206900.0|67900.0|140500.0|160475.0|19975.0|1.13|-0.68
1093|SalePrice|4|0|0.0|||||4|100.0|||0|0.0|0|0.0|0|0.0|4|100.0|0|||||||0.0|0.0
1094|SalePrice|4|2|342000.0|171000.0|170249.82|171000.0||2|50.0|512000000.0|22627.42|0|0.0|0|0.0|2|50.0|2|50.0|2|155000.0|187000.0|32000.0|163000.0|179000.0|16000.0|0.0|-2.0
1095|SalePrice|4|3|493000.0|164333.33|147970.9|140000.0||1|25.0|8454333333.33|91947.45|0|0.0|0|0.0|3|75.0|1|25.0|3|87000.0|266000.0|179000.0|113500.0|203000.0|89500.0|0.45|-1.5
1096|SalePrice|5|3|528800.0|176266.67|173149.15|170000.0||2|40.0|1677813333.33|40961.12|0|0.0|0|0.0|3|60.0|2|40.0|3|138800.0|220000.0|81200.0|154400.0|195000.0|40600.0|0.27|-1.5
