LotArea|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
9736|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9738|SalePrice|1|1|104900.0|104900.0|104900.0|104900.0|104900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|104900.0|104900.0|0.0|104900.0|104900.0|0.0|0.0|-3.0
9742|SalePrice|1|1|230000.0|230000.0|230000.0|230000.0|230000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|230000.0|230000.0|0.0|230000.0|230000.0|0.0|0.0|-3.0
9743|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9750|SalePrice|12|5|931700.0|186340.0|179961.98|157900.0||7|58.33|3272543000.0|57206.14|0|0.0|0|0.0|5|41.67|7|58.33|5|135500.0|274300.0|138800.0|151000.0|213000.0|62000.0|0.75|-0.98
9757|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9758|SalePrice|1|1|119500.0|119500.0|119500.0|119500.0|119500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|119500.0|119500.0|0.0|119500.0|119500.0|0.0|0.0|-3.0
9759|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9760|SalePrice|3|2|354900.0|177450.0|177192.83|177450.0|167900.0|1|33.33|182405000.0|13505.74|0|0.0|0|0.0|2|66.67|1|33.33|2|167900.0|187000.0|19100.0|172675.0|182225.0|9550.0|0.0|-2.0
9764|SalePrice|1|1|130000.0|130000.0|130000.0|130000.0|130000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|130000.0|130000.0|0.0|130000.0|130000.0|0.0|0.0|-3.0
9765|SalePrice|1|1|185000.0|185000.0|185000.0|185000.0|185000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|185000.0|185000.0|0.0|185000.0|185000.0|0.0|0.0|-3.0
9768|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9770|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9771|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9780|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
9783|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9786|SalePrice|2|2|250000.0|125000.0|120287.16|125000.0|91000.0|1|50.0|2312000000.0|48083.26|0|0.0|0|0.0|2|100.0|0|0.0|2|91000.0|159000.0|68000.0|108000.0|142000.0|34000.0|0.0|-2.0
9790|SalePrice|2|2|304500.0|152250.0|151968.75|152250.0|143000.0|1|50.0|171125000.0|13081.48|0|0.0|0|0.0|2|100.0|0|0.0|2|143000.0|161500.0|18500.0|147625.0|156875.0|9250.0|0.0|-2.0
9800|SalePrice|2|1|149900.0|149900.0|149900.0|149900.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|149900.0|149900.0|0.0|149900.0|149900.0|0.0|0.0|-3.0
9801|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9802|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
9803|SalePrice|2|1|226700.0|226700.0|226700.0|226700.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|226700.0|226700.0|0.0|226700.0|226700.0|0.0|0.0|-3.0
9808|SalePrice|1|1|227000.0|227000.0|227000.0|227000.0|227000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|227000.0|227000.0|0.0|227000.0|227000.0|0.0|0.0|-3.0
9819|SalePrice|2|2|318000.0|159000.0|154635.05|159000.0|196000.0|1|50.0|2738000000.0|52325.9|0|0.0|0|0.0|2|100.0|0|0.0|2|122000.0|196000.0|74000.0|140500.0|177500.0|37000.0|0.0|-2.0
9825|SalePrice|3|1|100000.0|100000.0|100000.0|100000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|100000.0|100000.0|0.0|100000.0|100000.0|0.0|0.0|-3.0
9828|SalePrice|1|1|239500.0|239500.0|239500.0|239500.0|239500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|239500.0|239500.0|0.0|239500.0|239500.0|0.0|0.0|-3.0
9830|SalePrice|1|1|162000.0|162000.0|162000.0|162000.0|162000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|162000.0|162000.0|0.0|162000.0|162000.0|0.0|0.0|-3.0
9836|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9839|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
9840|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9842|SalePrice|2|2|290800.0|145400.0|138709.05|145400.0|189000.0|1|50.0|3801920000.0|61659.71|0|0.0|0|0.0|2|100.0|0|0.0|2|101800.0|189000.0|87200.0|123600.0|167200.0|43600.0|0.0|-2.0
9849|SalePrice|1|1|248328.0|248328.0|248328.0|248328.0|248328.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|248328.0|248328.0|0.0|248328.0|248328.0|0.0|0.0|-3.0
9855|SalePrice|1|1|127500.0|127500.0|127500.0|127500.0|127500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|127500.0|127500.0|0.0|127500.0|127500.0|0.0|0.0|-3.0
9856|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9858|SalePrice|1|1|130000.0|130000.0|130000.0|130000.0|130000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|130000.0|130000.0|0.0|130000.0|130000.0|0.0|0.0|-3.0
9863|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9873|SalePrice|1|1|129000.0|129000.0|129000.0|129000.0|129000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|129000.0|129000.0|0.0|129000.0|129000.0|0.0|0.0|-3.0
9880|SalePrice|1|1|171000.0|171000.0|171000.0|171000.0|171000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|171000.0|171000.0|0.0|171000.0|171000.0|0.0|0.0|-3.0
9888|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9892|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9900|SalePrice|9|4|693000.0|173250.0|165491.05|157750.0||5|55.56|3926750000.0|62663.79|0|0.0|0|0.0|4|44.44|5|55.56|4|117500.0|260000.0|142500.0|134000.0|197000.0|63000.0|0.69|-1.05
9906|SalePrice|1|1|107000.0|107000.0|107000.0|107000.0|107000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|107000.0|107000.0|0.0|107000.0|107000.0|0.0|0.0|-3.0
9910|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9920|SalePrice|3|3|526290.0|175430.0|164328.53|128500.0|269790.0|1|33.33|6677919700.0|81718.54|0|0.0|0|0.0|3|100.0|0|0.0|3|128000.0|269790.0|141790.0|128250.0|199145.0|70895.0|0.71|-1.5
9926|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9927|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9928|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
9930|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9937|SalePrice|2|2|314500.0|157250.0|156947.44|157250.0|147500.0|1|50.0|190125000.0|13788.58|0|0.0|0|0.0|2|100.0|0|0.0|2|147500.0|167000.0|19500.0|152375.0|162125.0|9750.0|0.0|-2.0
9938|SalePrice|2|1|236000.0|236000.0|236000.0|236000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|236000.0|236000.0|0.0|236000.0|236000.0|0.0|0.0|-3.0
9942|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9945|SalePrice|1|1|128500.0|128500.0|128500.0|128500.0|128500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|128500.0|128500.0|0.0|128500.0|128500.0|0.0|0.0|-3.0
9947|SalePrice|1|1|173000.0|173000.0|173000.0|173000.0|173000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|173000.0|173000.0|0.0|173000.0|173000.0|0.0|0.0|-3.0
9950|SalePrice|1|1|290000.0|290000.0|290000.0|290000.0|290000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|290000.0|290000.0|0.0|290000.0|290000.0|0.0|0.0|-3.0
9965|SalePrice|3|2|808840.0|404420.0|403902.63|404420.0||1|33.33|836405000.0|28920.67|0|0.0|0|0.0|2|66.67|1|33.33|2|383970.0|424870.0|40900.0|394195.0|414645.0|20450.0|0.0|-2.0
9967|SalePrice|1|1|170000.0|170000.0|170000.0|170000.0|170000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|170000.0|170000.0|0.0|170000.0|170000.0|0.0|0.0|-3.0
9978|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9981|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9986|SalePrice|1|1|147000.0|147000.0|147000.0|147000.0|147000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|147000.0|147000.0|0.0|147000.0|147000.0|0.0|0.0|-3.0
9990|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
9991|SalePrice|1|1|150000.0|150000.0|150000.0|150000.0|150000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|150000.0|150000.0|0.0|150000.0|150000.0|0.0|0.0|-3.0
10000|SalePrice|9|5|915400.0|183080.0|178225.74|160000.0||4|44.44|2263132000.0|47572.39|0|0.0|0|0.0|5|55.56|4|44.44|5|131400.0|240000.0|108600.0|157000.0|227000.0|70000.0|0.26|-1.65
10004|SalePrice|1|1|167000.0|167000.0|167000.0|167000.0|167000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|167000.0|167000.0|0.0|167000.0|167000.0|0.0|0.0|-3.0
10005|SalePrice|1|1|192000.0|192000.0|192000.0|192000.0|192000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|192000.0|192000.0|0.0|192000.0|192000.0|0.0|0.0|-3.0
10007|SalePrice|1|1|145500.0|145500.0|145500.0|145500.0|145500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|145500.0|145500.0|0.0|145500.0|145500.0|0.0|0.0|-3.0
10010|SalePrice|2|1|170000.0|170000.0|170000.0|170000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|170000.0|170000.0|0.0|170000.0|170000.0|0.0|0.0|-3.0
10011|SalePrice|1|1|134450.0|134450.0|134450.0|134450.0|134450.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|134450.0|134450.0|0.0|134450.0|134450.0|0.0|0.0|-3.0
10012|SalePrice|1|1|137500.0|137500.0|137500.0|137500.0|137500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|137500.0|137500.0|0.0|137500.0|137500.0|0.0|0.0|-3.0
10019|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10020|SalePrice|1|1|61000.0|61000.0|61000.0|61000.0|61000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|61000.0|61000.0|0.0|61000.0|61000.0|0.0|0.0|-3.0
10021|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10029|SalePrice|1|1|211000.0|211000.0|211000.0|211000.0|211000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|211000.0|211000.0|0.0|211000.0|211000.0|0.0|0.0|-3.0
10032|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10037|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10041|SalePrice|1|1|220000.0|220000.0|220000.0|220000.0|220000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|220000.0|220000.0|0.0|220000.0|220000.0|0.0|0.0|-3.0
10042|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10044|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10050|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
10083|SalePrice|1|1|184900.0|184900.0|184900.0|184900.0|184900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|184900.0|184900.0|0.0|184900.0|184900.0|0.0|0.0|-3.0
10084|SalePrice|2|2|519900.0|259950.0|255656.61|259950.0|212900.0|1|50.0|4427405000.0|66538.75|0|0.0|0|0.0|2|100.0|0|0.0|2|212900.0|307000.0|94100.0|236425.0|283475.0|47050.0|0.0|-2.0
10090|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10106|SalePrice|1|1|127500.0|127500.0|127500.0|127500.0|127500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|127500.0|127500.0|0.0|127500.0|127500.0|0.0|0.0|-3.0
10110|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
10114|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10120|SalePrice|2|2|412000.0|206000.0|188095.72|206000.0|290000.0|1|50.0|14112000000.0|118793.94|0|0.0|0|0.0|2|100.0|0|0.0|2|122000.0|290000.0|168000.0|164000.0|248000.0|84000.0|0.0|-2.0
10122|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10125|SalePrice|4|2|297500.0|148750.0|147000.0|148750.0||2|50.0|1035125000.0|32173.36|0|0.0|0|0.0|2|50.0|2|50.0|2|126000.0|171500.0|45500.0|137375.0|160125.0|22750.0|0.0|-2.0
10126|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10130|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10134|SalePrice|2|1|109000.0|109000.0|109000.0|109000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|109000.0|109000.0|0.0|109000.0|109000.0|0.0|0.0|-3.0
10140|SalePrice|7|5|875650.0|175130.0|173946.7|165000.0||2|28.57|551909500.0|23492.75|0|0.0|0|0.0|5|71.43|2|28.57|5|153500.0|213250.0|59750.0|162900.0|181000.0|18100.0|0.92|-0.57
10141|SalePrice|2|1|185000.0|185000.0|185000.0|185000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|185000.0|185000.0|0.0|185000.0|185000.0|0.0|0.0|-3.0
10142|SalePrice|1|1|233000.0|233000.0|233000.0|233000.0|233000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|233000.0|233000.0|0.0|233000.0|233000.0|0.0|0.0|-3.0
10143|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10147|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10150|SalePrice|1|1|114500.0|114500.0|114500.0|114500.0|114500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|114500.0|114500.0|0.0|114500.0|114500.0|0.0|0.0|-3.0
10152|SalePrice|2|1|135000.0|135000.0|135000.0|135000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|135000.0|135000.0|0.0|135000.0|135000.0|0.0|0.0|-3.0
10159|SalePrice|1|1|395192.0|395192.0|395192.0|395192.0|395192.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|395192.0|395192.0|0.0|395192.0|395192.0|0.0|0.0|-3.0
10164|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10170|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10171|SalePrice|1|1|214000.0|214000.0|214000.0|214000.0|214000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|214000.0|214000.0|0.0|214000.0|214000.0|0.0|0.0|-3.0
10172|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10175|SalePrice|1|1|180500.0|180500.0|180500.0|180500.0|180500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|180500.0|180500.0|0.0|180500.0|180500.0|0.0|0.0|-3.0
10176|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10179|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10180|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10182|SalePrice|1|1|290000.0|290000.0|290000.0|290000.0|290000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|290000.0|290000.0|0.0|290000.0|290000.0|0.0|0.0|-3.0
10184|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10186|SalePrice|1|1|190000.0|190000.0|190000.0|190000.0|190000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|190000.0|190000.0|0.0|190000.0|190000.0|0.0|0.0|-3.0
10192|SalePrice|1|1|170000.0|170000.0|170000.0|170000.0|170000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|170000.0|170000.0|0.0|170000.0|170000.0|0.0|0.0|-3.0
10197|SalePrice|1|1|163000.0|163000.0|163000.0|163000.0|163000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|163000.0|163000.0|0.0|163000.0|163000.0|0.0|0.0|-3.0
10200|SalePrice|7|3|427900.0|142633.33|139908.27|144900.0||4|57.14|1126103333.33|33557.46|0|0.0|0|0.0|3|42.86|4|57.14|3|108000.0|175000.0|67000.0|126450.0|159950.0|33500.0|-0.12|-1.5
10205|SalePrice|1|1|134500.0|134500.0|134500.0|134500.0|134500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|134500.0|134500.0|0.0|134500.0|134500.0|0.0|0.0|-3.0
10206|SalePrice|3|2|327000.0|163500.0|141739.2|163500.0||1|33.33|13284500000.0|115258.41|0|0.0|0|0.0|2|66.67|1|33.33|2|82000.0|245000.0|163000.0|122750.0|204250.0|81500.0|0.0|-2.0
10207|SalePrice|1|1|227875.0|227875.0|227875.0|227875.0|227875.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|227875.0|227875.0|0.0|227875.0|227875.0|0.0|0.0|-3.0
10208|SalePrice|1|1|265000.0|265000.0|265000.0|265000.0|265000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|265000.0|265000.0|0.0|265000.0|265000.0|0.0|0.0|-3.0
10215|SalePrice|1|1|111000.0|111000.0|111000.0|111000.0|111000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|111000.0|111000.0|0.0|111000.0|111000.0|0.0|0.0|-3.0
10226|SalePrice|1|1|295493.0|295493.0|295493.0|295493.0|295493.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|295493.0|295493.0|0.0|295493.0|295493.0|0.0|0.0|-3.0
10230|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10235|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10236|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10237|SalePrice|5|2|348890.0|174445.0|174388.1|174445.0||3|60.0|39694050.0|6300.32|0|0.0|0|0.0|2|40.0|3|60.0|2|169990.0|178900.0|8910.0|172217.5|176672.5|4455.0|0.0|-2.0
10240|SalePrice|2|2|483000.0|241500.0|239094.65|241500.0|207500.0|1|50.0|2312000000.0|48083.26|0|0.0|0|0.0|2|100.0|0|0.0|2|207500.0|275500.0|68000.0|224500.0|258500.0|34000.0|0.0|-2.0
10246|SalePrice|1|1|145000.0|145000.0|145000.0|145000.0|145000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|145000.0|145000.0|0.0|145000.0|145000.0|0.0|0.0|-3.0
10260|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10261|SalePrice|1|1|186500.0|186500.0|186500.0|186500.0|186500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|186500.0|186500.0|0.0|186500.0|186500.0|0.0|0.0|-3.0
10264|SalePrice|1|1|214000.0|214000.0|214000.0|214000.0|214000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|214000.0|214000.0|0.0|214000.0|214000.0|0.0|0.0|-3.0
10265|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10266|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10267|SalePrice|1|1|130000.0|130000.0|130000.0|130000.0|130000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|130000.0|130000.0|0.0|130000.0|130000.0|0.0|0.0|-3.0
10274|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10284|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10289|SalePrice|1|1|156000.0|156000.0|156000.0|156000.0|156000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|156000.0|156000.0|0.0|156000.0|156000.0|0.0|0.0|-3.0
10295|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10300|SalePrice|1|1|140000.0|140000.0|140000.0|140000.0|140000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|140000.0|140000.0|0.0|140000.0|140000.0|0.0|0.0|-3.0
10304|SalePrice|1|1|197500.0|197500.0|197500.0|197500.0|197500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|197500.0|197500.0|0.0|197500.0|197500.0|0.0|0.0|-3.0
10307|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
10316|SalePrice|1|1|235000.0|235000.0|235000.0|235000.0|235000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|235000.0|235000.0|0.0|235000.0|235000.0|0.0|0.0|-3.0
10320|SalePrice|8|1|135000.0|135000.0|135000.0|135000.0||7|87.5|||0|0.0|0|0.0|1|12.5|7|87.5|1|135000.0|135000.0|0.0|135000.0|135000.0|0.0|0.0|-3.0
10324|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10331|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10335|SalePrice|2|2|384000.0|192000.0|191624.63|192000.0|204000.0|1|50.0|288000000.0|16970.56|0|0.0|0|0.0|2|100.0|0|0.0|2|180000.0|204000.0|24000.0|186000.0|198000.0|12000.0|0.0|-2.0
10337|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10355|SalePrice|1|1|143000.0|143000.0|143000.0|143000.0|143000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|143000.0|143000.0|0.0|143000.0|143000.0|0.0|0.0|-3.0
10356|SalePrice|1|1|122000.0|122000.0|122000.0|122000.0|122000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|122000.0|122000.0|0.0|122000.0|122000.0|0.0|0.0|-3.0
10357|SalePrice|1|1|179900.0|179900.0|179900.0|179900.0|179900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|179900.0|179900.0|0.0|179900.0|179900.0|0.0|0.0|-3.0
10364|SalePrice|1|1|168000.0|168000.0|168000.0|168000.0|168000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|168000.0|168000.0|0.0|168000.0|168000.0|0.0|0.0|-3.0
10366|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10367|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10368|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10380|SalePrice|1|1|301000.0|301000.0|301000.0|301000.0|301000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|301000.0|301000.0|0.0|301000.0|301000.0|0.0|0.0|-3.0
10382|SalePrice|2|2|340000.0|170000.0|167332.01|170000.0|140000.0|1|50.0|1800000000.0|42426.41|0|0.0|0|0.0|2|100.0|0|0.0|2|140000.0|200000.0|60000.0|155000.0|185000.0|30000.0|0.0|-2.0
10385|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
10386|SalePrice|1|1|305900.0|305900.0|305900.0|305900.0|305900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|305900.0|305900.0|0.0|305900.0|305900.0|0.0|0.0|-3.0
